omega,beta0,E,episode,beta,average R^T
1,0,3000,19824,0,-104.68428039550781
1,0,3000,19847,0,-103.99462127685547
1,0,3000,19917,0,-104.87199401855469
1,0,3000,19939,0,-105.0171127319336
1,0,3000,19972,0,-104.66320037841797
1,0,3000,19980,0,-104.75354766845703
1,0,3000,19989,0,-104.3343505859375
1,0,3000,19996,0,-104.38220977783203
1,0,3000,20036,0,-104.78768920898438
1,0,3000,20049,0,-104.1200180053711
1,0,3000,20054,0,-104.5880126953125
1,0,3000,20060,0,-104.97187042236328
1,0,3000,20063,0,-105.39830017089844
1,0,3000,20139,0,-104.63758087158203
1,0,3000,20140,0,-104.5808334350586
1,0,3000,20142,0,-104.59385681152344
1,0,3000,20184,0,-103.30428314208984
1,0,3000,20187,0,-103.36441040039062
1,0,3000,20218,0,-103.56822204589844
1,0,3000,20245,0,-102.85891723632812
1,0,3000,20248,0,-103.01654052734375
1,0,3000,20253,0,-102.94771575927734
1,0,3000,20309,0,-103.52161407470703
1,0,3000,20324,0,-103.9303970336914
1,0,3000,20333,0,-103.14913940429688
1,0,3000,20335,0,-103.03900909423828
1,0,3000,20374,0,-105.09248352050781
1,0,3000,20384,0,-105.39385986328125
1,0,3000,20398,0,-105.03888702392578
1,0,3000,20441,0,-104.13148498535156
1,0,3000,20463,0,-104.10832214355469
1,0,3000,20486,0,-103.6677474975586
1,0,3000,20527,0,-105.24675750732422
1,0,3000,20540,0,-104.63414001464844
1,0,3000,20541,0,-104.63353729248047
1,0,3000,20561,0,-104.06867218017578
1,0,3000,20563,0,-103.6554946899414
1,0,3000,20568,0,-104.20150756835938
1,0,3000,20579,0,-104.03958129882812
1,0,3000,20689,0,-105.3488540649414
1,0,3000,20690,0,-105.46258544921875
1,0,3000,20707,0,-105.47417449951172
1,0,3000,20711,0,-105.64527130126953
1,0,3000,20748,0,-104.2568130493164
1,0,3000,20779,0,-104.63739013671875
1,0,3000,20780,0,-104.94857025146484
1,0,3000,20783,0,-104.65967559814453
1,0,3000,20784,0,-104.5079116821289
1,0,3000,20823,0,-105.93767547607422
1,0,3000,20832,0,-106.28338623046875
1,0,3000,20856,0,-105.12413024902344
1,0,3000,20889,0,-103.97189331054688
1,0,3000,20913,0,-103.76107788085938
1,0,3000,20914,0,-103.90410614013672
1,0,3000,20950,0,-105.10330963134766
1,0,3000,20988,0,-105.21099090576172
1,0,3000,21028,0,-104.990234375
1,0,3000,21036,0,-103.91766357421875
1,0,3000,21037,0,-103.91769409179688
1,0,3000,21068,0,-104.15799713134766
1,0,3000,21077,0,-103.8837890625
1,0,3000,21081,0,-103.53517150878906
1,0,3000,21145,0,-104.75604248046875
1,0,3000,21210,0,-104.42231750488281
1,0,3000,21233,0,-104.75894927978516
1,0,3000,21317,0,-104.60367584228516
1,0,3000,21320,0,-104.41522979736328
1,0,3000,21325,0,-104.875
1,0,3000,21392,0,-103.8177490234375
1,0,3000,21410,0,-104.09303283691406
1,0,3000,21485,0,-104.52410125732422
1,0,3000,21524,0,-104.889404296875
1,0,3000,21525,0,-105.06855010986328
1,0,3000,21601,0,-104.3669204711914
1,0,3000,21612,0,-104.17266845703125
1,0,3000,21682,0,-103.90534973144531
1,0,3000,21695,0,-103.58039855957031
1,0,3000,21724,0,-104.73283386230469
1,0,3000,21725,0,-104.7496337890625
1,0,3000,21766,0,-104.95357513427734
1,0,3000,21790,0,-105.007080078125
1,0,3000,21796,0,-105.08014678955078
1,0,3000,21816,0,-105.09558868408203
1,0,3000,21822,0,-105.13961029052734
1,0,3000,21843,0,-105.53937530517578
1,0,3000,21849,0,-105.46856689453125
1,0,3000,21909,0,-103.94915771484375
1,0,3000,21968,0,-104.30721282958984
1,0,3000,22000,0,-104.05648803710938
1,0,3000,22007,0,-103.7010269165039
1,0,3000,22091,0,-105.56273651123047
1,0,3000,22221,0,-104.19668579101562
1,0,3000,22246,0,-103.64778137207031
1,0,3000,22259,0,-104.1070785522461
1,0,3000,22286,0,-104.23978424072266
1,0,3000,22293,0,-104.89227294921875
1,0,3000,22304,0,-105.10771179199219
1,0,3000,22309,0,-105.0475082397461
1,0,3000,22316,0,-104.45477294921875
1,0,3000,22317,0,-104.3709487915039
1,0,3000,22331,0,-104.6585464477539
1,0,3000,22359,0,-104.33099365234375
1,0,3000,22428,0,-103.72122955322266
1,0,3000,22431,0,-103.98261260986328
1,0,3000,22473,0,-105.78755950927734
1,0,3000,22508,0,-104.890380859375
1,0,3000,22545,0,-103.57896423339844
1,0,3000,22636,0,-105.51133728027344
1,0,3000,22638,0,-105.29009246826172
1,0,3000,22652,0,-104.5761489868164
1,0,3000,22759,0,-105.0491943359375
1,0,3000,22766,0,-105.2328872680664
1,0,3000,22778,0,-104.55170440673828
1,0,3000,22827,0,-105.0094985961914
1,0,3000,22829,0,-104.77079010009766
1,0,3000,22840,0,-104.4775161743164
1,0,3000,22841,0,-104.5743408203125
1,0,3000,22846,0,-104.51387786865234
1,0,3000,22931,0,-104.22447967529297
1,0,3000,22934,0,-104.29251098632812
1,0,3000,22935,0,-104.34674072265625
1,0,3000,23081,0,-104.48724365234375
1,0,3000,23085,0,-104.36956787109375
1,0,3000,23086,0,-104.37609100341797
1,0,3000,23103,0,-104.21239471435547
1,0,3000,23118,0,-103.3548583984375
1,0,3000,23128,0,-103.59307098388672
1,0,3000,23139,0,-103.71604919433594
1,0,3000,23144,0,-103.58000946044922
1,0,3000,23149,0,-103.48867797851562
1,0,3000,23153,0,-103.90780639648438
1,0,3000,23159,0,-103.9612045288086
1,0,3000,23183,0,-104.98380279541016
1,0,3000,23193,0,-104.91966247558594
1,0,3000,23219,0,-104.5438461303711
1,0,3000,23221,0,-104.58572387695312
1,0,3000,23230,0,-104.2140121459961
1,0,3000,23264,0,-104.52509307861328
1,0,3000,23287,0,-104.86947631835938
1,0,3000,23321,0,-104.2287826538086
1,0,3000,23338,0,-104.11555480957031
1,0,3000,23362,0,-104.05243682861328
1,0,3000,23381,0,-103.80200958251953
1,0,3000,23395,0,-103.501953125
1,0,3000,23428,0,-104.69298553466797
1,0,3000,23541,0,-103.7812728881836
1,0,3000,23590,0,-104.66105651855469
1,0,3000,23651,0,-105.52771759033203
1,0,3000,23671,0,-104.23825073242188
1,0,3000,23682,0,-104.71043395996094
1,0,3000,23702,0,-104.73827362060547
1,0,3000,23762,0,-103.46245574951172
1,0,3000,23775,0,-102.97066497802734
1,0,3000,23812,0,-103.68218994140625
1,0,3000,23832,0,-104.83863830566406
1,0,3000,23843,0,-104.71633911132812
1,0,3000,23929,0,-103.85433197021484
1,0,3000,23939,0,-103.87666320800781
1,0,3000,24026,0,-104.403564453125
1,0,3000,24080,0,-104.34610748291016
1,0,3000,24117,0,-102.95063781738281
1,0,3000,24119,0,-103.0432357788086
1,0,3000,24148,0,-103.39877319335938
1,0,3000,24187,0,-105.90028381347656
1,0,3000,24235,0,-104.72779083251953
1,0,3000,24283,0,-104.0267105102539
1,0,3000,24285,0,-104.00491333007812
1,0,3000,24293,0,-104.18077087402344
1,0,3000,24323,0,-104.14608764648438
1,0,3000,24346,0,-104.64765167236328
1,0,3000,24360,0,-104.15904235839844
1,0,3000,24417,0,-104.13777160644531
1,0,3000,24513,0,-104.58257293701172
1,0,3000,24558,0,-104.40594482421875
1,0,3000,24562,0,-104.53984832763672
1,0,3000,24622,0,-103.15160369873047
1,0,3000,24668,0,-104.58683776855469
1,0,3000,24698,0,-104.41064453125
1,0,3000,24720,0,-103.81082153320312
1,0,3000,24728,0,-103.60187530517578
1,0,3000,24791,0,-104.8274917602539
1,0,3000,24850,0,-105.81755065917969
1,0,3000,24880,0,-104.86446380615234
1,0,3000,24896,0,-105.15959930419922
1,0,3000,24902,0,-105.56438446044922
1,0,3000,24935,0,-105.03363800048828
1,0,3000,24964,0,-104.38380432128906
1,0,3000,24978,0,-104.71076965332031
1,0,3000,25009,0,-105.4402084350586
1,0,3000,25048,0,-105.46776580810547
1,0,3000,25134,0,-104.56436920166016
1,0,3000,25207,0,-104.10848236083984
1,0,3000,25232,0,-104.34481048583984
1,0,3000,25245,0,-104.91024780273438
1,0,3000,25252,0,-104.44357299804688
1,0,3000,25254,0,-104.25615692138672
1,0,3000,25333,0,-105.43938446044922
1,0,3000,25392,0,-105.83010864257812
1,0,3000,25506,0,-104.29571533203125
1,0,3000,25521,0,-103.87459564208984
1,0,3000,25573,0,-103.4191665649414
1,0,3000,25600,0,-103.45670318603516
1,0,3000,25662,0,-104.73770904541016
1,0,3000,25687,0,-103.8706283569336
1,0,3000,25748,0,-103.88986206054688
1,0,3000,25776,0,-105.81598663330078
1,0,3000,25781,0,-105.73406219482422
1,0,3000,25813,0,-105.80314636230469
1,0,3000,25848,0,-103.9880599975586
1,0,3000,25864,0,-104.50334930419922
1,0,3000,25881,0,-104.78679656982422
1,0,3000,25922,0,-103.78589630126953
1,0,3000,25974,0,-104.6949691772461
1,0,3000,26016,0,-104.52040100097656
1,0,3000,26030,0,-103.76819610595703
1,0,3000,26046,0,-103.7303466796875
1,0,3000,26067,0,-103.3586654663086
1,0,3000,26076,0,-104.09905242919922
1,0,3000,26092,0,-104.23790740966797
1,0,3000,26095,0,-104.22051239013672
1,0,3000,26155,0,-103.17520904541016
1,0,3000,26156,0,-103.17520904541016
1,0,3000,26170,0,-103.3975601196289
1,0,3000,26280,0,-104.21823120117188
1,0,3000,26293,0,-104.55998229980469
1,0,3000,26304,0,-104.92996978759766
1,0,3000,26380,0,-104.27469635009766
1,0,3000,26394,0,-103.85079956054688
1,0,3000,26404,0,-104.02223205566406
1,0,3000,26410,0,-103.84596252441406
1,0,3000,26471,0,-103.84146881103516
1,0,3000,26513,0,-104.37307739257812
1,0,3000,26671,0,-104.49392700195312
1,0,3000,26709,0,-105.0093002319336
1,0,3000,26755,0,-105.06524658203125
1,0,3000,26757,0,-104.71031951904297
1,0,3000,26797,0,-103.3555908203125
1,0,3000,26798,0,-103.3555908203125
1,0,3000,26799,0,-103.3555908203125
1,0,3000,26815,0,-103.8625717163086
1,0,3000,26828,0,-103.68928527832031
1,0,3000,26830,0,-103.38624572753906
1,0,3000,26929,0,-103.13543701171875
1,0,3000,27068,0,-103.92579650878906
1,0,3000,27079,0,-103.95458984375
1,0,3000,27143,0,-105.27747344970703
1,0,3000,27149,0,-105.57826232910156
1,0,3000,27155,0,-105.65497589111328
1,0,3000,27159,0,-105.48126983642578
1,0,3000,27160,0,-105.64617919921875
1,0,3000,27235,0,-104.85316467285156
1,0,3000,27275,0,-104.57940673828125
1,0,3000,27330,0,-103.9299545288086
1,0,3000,27439,0,-103.56785583496094
1,0,3000,27450,0,-103.99353790283203
1,0,3000,27458,0,-103.57373809814453
1,0,3000,27506,0,-103.95783996582031
1,0,3000,27530,0,-103.12150573730469
1,0,3000,27570,0,-104.32466888427734
1,0,3000,27573,0,-104.05860900878906
1,0,3000,27604,0,-105.51084899902344
1,0,3000,27614,0,-104.66783142089844
1,0,3000,27621,0,-105.29889678955078
1,0,3000,27635,0,-104.77047729492188
1,0,3000,27639,0,-104.33306121826172
1,0,3000,27696,0,-104.46061706542969
1,0,3000,27716,0,-104.23738861083984
1,0,3000,27719,0,-104.0042495727539
1,0,3000,27740,0,-103.89508819580078
1,0,3000,27826,0,-104.89887237548828
1,0,3000,27917,0,-105.3540267944336
1,0,3000,27919,0,-105.13401794433594
1,0,3000,27951,0,-105.35041809082031
1,0,3000,27969,0,-103.88741302490234
1,0,3000,27992,0,-104.08378601074219
1,0,3000,28106,0,-104.15999603271484
1,0,3000,28252,0,-103.52769470214844
1,0,3000,28278,0,-104.2288589477539
1,0,3000,28286,0,-104.01737213134766
1,0,3000,28322,0,-104.11717987060547
1,0,3000,28377,0,-104.85810089111328
1,0,3000,28439,0,-105.5266342163086
1,0,3000,28452,0,-105.01387023925781
1,0,3000,28544,0,-103.6988754272461
1,0,3000,28573,0,-104.73271179199219
1,0,3000,28612,0,-103.8364486694336
1,0,3000,28677,0,-105.02483367919922
1,0,3000,28892,0,-104.78955841064453
1,0,3000,28971,0,-104.8099594116211
1,0,3000,28997,0,-105.35871124267578
1,0,3000,29019,0,-105.88338470458984
1,0,3000,29038,0,-105.21271514892578
1,0,3000,29058,0,-104.54553985595703
1,0,3000,29063,0,-104.66529846191406
1,0,3000,29079,0,-103.75374603271484
1,0,3000,29091,0,-103.84934997558594
1,0,3000,29107,0,-103.40184020996094
1,0,3000,29134,0,-104.82054901123047
1,0,3000,29202,0,-103.24726867675781
1,0,3000,29236,0,-105.1495361328125
1,0,3000,29251,0,-105.33247375488281
1,0,3000,29262,0,-104.96074676513672
1,0,3000,29264,0,-104.84156799316406
1,0,3000,29272,0,-104.61235809326172
1,0,3000,29277,0,-104.58281707763672
1,0,3000,29310,0,-104.28192138671875
1,0,3000,29367,0,-104.42572784423828
1,0,3000,29439,0,-104.62006378173828
1,0,3000,29472,0,-104.22270202636719
1,0,3000,29479,0,-104.61127471923828
1,0,3000,29488,0,-104.2613525390625
1,0,3000,29538,0,-105.2005615234375
1,0,3000,29541,0,-105.26839447021484
1,0,3000,29562,0,-104.69935607910156
1,0,3000,29574,0,-104.5072250366211
1,0,3000,29593,0,-103.76399993896484
1,0,3000,29612,0,-105.32710266113281
1,0,3000,29748,0,-103.60491180419922
1,0,3000,29829,0,-105.04645538330078
1,0,3000,29830,0,-105.33685302734375
1,0,3000,29834,0,-105.25979614257812
1,0,3000,29864,0,-105.168701171875
1,0,3000,29883,0,-104.52706909179688
1,0,3000,29896,0,-104.38117218017578
1,0,3000,29929,0,-104.37405395507812
1,0,3000,30001,0,-103.73217010498047
1,0,3000,30006,0,-103.38685607910156
1,0,3000,30032,0,-105.61613464355469
1,0,3000,30037,0,-105.37101745605469
1,0,3000,30078,0,-105.47280883789062
1,0,3000,30093,0,-105.15754699707031
1,0,3000,30138,0,-104.2071304321289
1,0,3000,30175,0,-104.75142669677734
1,0,3000,30196,0,-104.27346801757812
1,0,3000,30208,0,-103.88487243652344
