omega,beta0,E,episode,beta,average R^T
1,0.5,3000,17406,00,-103.12751770019531
1,0.5,3000,17427,00,-104.04338073730469
1,0.5,3000,17445,00,-104.3226089477539
1,0.5,3000,17455,00,-104.52059936523438
1,0.5,3000,17504,00,-104.24403381347656
1,0.5,3000,17544,00,-105.10132598876953
1,0.5,3000,17558,00,-104.62706756591797
1,0.5,3000,17564,00,-105.28720092773438
1,0.5,3000,17578,00,-105.87950134277344
1,0.5,3000,17587,00,-105.75984191894531
1,0.5,3000,17594,00,-105.61869812011719
1,0.5,3000,17595,00,-105.580322265625
1,0.5,3000,17599,00,-105.35716247558594
1,0.5,3000,17624,00,-103.99211120605469
1,0.5,3000,17634,00,-104.47660827636719
1,0.5,3000,17654,00,-103.77383422851562
1,0.5,3000,17668,00,-103.52415466308594
1,0.5,3000,17704,00,-104.66746520996094
1,0.5,3000,17723,00,-104.9996337890625
1,0.5,3000,17772,00,-104.46160125732422
1,0.5,3000,17773,00,-104.37674713134766
1,0.5,3000,17805,00,-104.59737396240234
1,0.5,3000,17843,00,-103.84855651855469
1,0.5,3000,17954,00,-102.52861785888672
1,0.5,3000,17963,00,-102.75856018066406
1,0.5,3000,17979,00,-102.87276458740234
1,0.5,3000,17982,00,-102.97444915771484
1,0.5,3000,17991,00,-103.56781005859375
1,0.5,3000,18019,00,-104.07615661621094
1,0.5,3000,18054,00,-103.30699157714844
1,0.5,3000,18066,00,-104.53569793701172
1,0.5,3000,18105,00,-105.87042236328125
1,0.5,3000,18130,00,-103.41356658935547
1,0.5,3000,18147,00,-103.18876647949219
1,0.5,3000,18191,00,-104.04524230957031
1,0.5,3000,18215,00,-104.02714538574219
1,0.5,3000,18237,00,-104.2328872680664
1,0.5,3000,18265,00,-104.00164031982422
1,0.5,3000,18319,00,-104.48775482177734
1,0.5,3000,18363,00,-104.78890228271484
1,0.5,3000,18452,00,-104.67806243896484
1,0.5,3000,18453,00,-104.69863891601562
1,0.5,3000,18540,00,-104.00011444091797
1,0.5,3000,18548,00,-104.29291534423828
1,0.5,3000,18593,00,-103.73902130126953
1,0.5,3000,18653,00,-104.622802734375
1,0.5,3000,18714,00,-105.77530670166016
1,0.5,3000,18721,00,-105.43287658691406
1,0.5,3000,18750,00,-104.01396942138672
1,0.5,3000,18787,00,-103.34071350097656
1,0.5,3000,18804,00,-103.4532699584961
1,0.5,3000,18846,00,-104.05606079101562
1,0.5,3000,18894,00,-105.0496826171875
1,0.5,3000,18934,00,-104.76454162597656
1,0.5,3000,18959,00,-105.11396789550781
1,0.5,3000,18978,00,-104.3036880493164
1,0.5,3000,18983,00,-104.2502212524414
1,0.5,3000,19006,00,-104.27664947509766
1,0.5,3000,19028,00,-105.21514892578125
1,0.5,3000,19049,00,-105.48970794677734
1,0.5,3000,19096,00,-105.42252349853516
1,0.5,3000,19117,00,-105.3406753540039
1,0.5,3000,19154,00,-104.35997009277344
1,0.5,3000,19170,00,-104.53684997558594
1,0.5,3000,19228,00,-103.38984680175781
1,0.5,3000,19272,00,-104.08009338378906
1,0.5,3000,19276,00,-104.3733901977539
1,0.5,3000,19301,00,-104.14966583251953
1,0.5,3000,19486,00,-103.8885726928711
1,0.5,3000,19501,00,-103.5279312133789
1,0.5,3000,19504,00,-103.74134063720703
1,0.5,3000,19526,00,-103.96497344970703
1,0.5,3000,19532,00,-104.73465728759766
1,0.5,3000,19555,00,-103.9994888305664
1,0.5,3000,19580,00,-103.24549102783203
1,0.5,3000,19595,00,-104.15568542480469
1,0.5,3000,19635,00,-104.99571228027344
1,0.5,3000,19641,00,-104.23233032226562
1,0.5,3000,19655,00,-104.66960906982422
1,0.5,3000,19666,00,-104.80204010009766
1,0.5,3000,19675,00,-104.78219604492188
1,0.5,3000,19721,00,-104.69861602783203
1,0.5,3000,19728,00,-104.60591125488281
1,0.5,3000,19732,00,-104.92854309082031
1,0.5,3000,19738,00,-105.85966491699219
1,0.5,3000,19797,00,-104.57733154296875
1,0.5,3000,19824,00,-104.0523452758789
1,0.5,3000,19847,00,-103.52994537353516
1,0.5,3000,19917,00,-104.08676147460938
1,0.5,3000,19939,00,-103.37557220458984
1,0.5,3000,19972,00,-104.10746765136719
1,0.5,3000,19980,00,-104.07520294189453
1,0.5,3000,19989,00,-104.14905548095703
1,0.5,3000,19996,00,-104.08982849121094
1,0.5,3000,20036,00,-104.16309356689453
1,0.5,3000,20049,00,-103.0262222290039
1,0.5,3000,20054,00,-102.75206756591797
1,0.5,3000,20060,00,-102.8565444946289
1,0.5,3000,20063,00,-102.8311538696289
1,0.5,3000,20139,00,-104.0496826171875
1,0.5,3000,20140,00,-104.08708953857422
1,0.5,3000,20142,00,-104.10420227050781
1,0.5,3000,20184,00,-104.5238037109375
1,0.5,3000,20187,00,-104.44775390625
1,0.5,3000,20218,00,-104.03282928466797
1,0.5,3000,20245,00,-104.56978607177734
1,0.5,3000,20248,00,-104.39483642578125
1,0.5,3000,20253,00,-104.30593872070312
1,0.5,3000,20309,00,-105.15990447998047
1,0.5,3000,20324,00,-104.62905883789062
1,0.5,3000,20333,00,-104.81118774414062
1,0.5,3000,20335,00,-104.71443176269531
1,0.5,3000,20374,00,-104.5156478881836
1,0.5,3000,20384,00,-105.16429901123047
1,0.5,3000,20398,00,-105.43216705322266
1,0.5,3000,20441,00,-103.72505950927734
1,0.5,3000,20463,00,-104.51940155029297
1,0.5,3000,20486,00,-104.1047592163086
1,0.5,3000,20527,00,-103.39810180664062
1,0.5,3000,20540,00,-103.67508697509766
1,0.5,3000,20541,00,-103.9881362915039
1,0.5,3000,20561,00,-104.22293090820312
1,0.5,3000,20563,00,-104.2103500366211
1,0.5,3000,20568,00,-104.22018432617188
1,0.5,3000,20579,00,-103.58448791503906
1,0.5,3000,20689,00,-104.15425109863281
1,0.5,3000,20690,00,-104.1540756225586
1,0.5,3000,20707,00,-104.49471282958984
1,0.5,3000,20711,00,-104.39983367919922
1,0.5,3000,20748,00,-103.94014739990234
1,0.5,3000,20779,00,-103.79434204101562
1,0.5,3000,20780,00,-103.8060531616211
1,0.5,3000,20783,00,-103.91129302978516
1,0.5,3000,20784,00,-103.86800384521484
1,0.5,3000,20823,00,-104.75889587402344
1,0.5,3000,20832,00,-105.0255355834961
1,0.5,3000,20856,00,-104.58114624023438
1,0.5,3000,20889,00,-103.83672332763672
1,0.5,3000,20913,00,-103.72517395019531
1,0.5,3000,20914,00,-103.91622924804688
1,0.5,3000,20950,00,-104.8232421875
1,0.5,3000,20988,00,-104.50177001953125
1,0.5,3000,21028,00,-105.2195816040039
1,0.5,3000,21036,00,-104.59191131591797
1,0.5,3000,21037,00,-104.51126861572266
1,0.5,3000,21068,00,-103.5407485961914
1,0.5,3000,21077,00,-103.71746826171875
1,0.5,3000,21081,00,-103.7374496459961
1,0.5,3000,21145,00,-105.14757537841797
1,0.5,3000,21210,00,-105.6793212890625
1,0.5,3000,21233,00,-104.21269226074219
1,0.5,3000,21317,00,-104.25582122802734
1,0.5,3000,21320,00,-104.28353118896484
1,0.5,3000,21325,00,-104.26605224609375
1,0.5,3000,21392,00,-104.92993927001953
1,0.5,3000,21410,00,-104.96302795410156
1,0.5,3000,21485,00,-103.50680541992188
1,0.5,3000,21524,00,-105.1520004272461
1,0.5,3000,21525,00,-104.94669342041016
1,0.5,3000,21601,00,-104.15908813476562
1,0.5,3000,21612,00,-104.97894287109375
1,0.5,3000,21682,00,-104.55680847167969
1,0.5,3000,21695,00,-103.82479858398438
1,0.5,3000,21724,00,-104.49695587158203
1,0.5,3000,21725,00,-104.56116485595703
1,0.5,3000,21766,00,-104.30200958251953
1,0.5,3000,21790,00,-104.47472381591797
1,0.5,3000,21796,00,-104.39575958251953
1,0.5,3000,21816,00,-104.98548126220703
1,0.5,3000,21822,00,-104.71296691894531
1,0.5,3000,21843,00,-104.80992126464844
1,0.5,3000,21849,00,-105.3619613647461
1,0.5,3000,21909,00,-104.1827621459961
1,0.5,3000,21968,00,-104.69864654541016
1,0.5,3000,22000,00,-104.99281311035156
1,0.5,3000,22007,00,-104.74235534667969
1,0.5,3000,22091,00,-104.75177001953125
1,0.5,3000,22221,00,-104.87921142578125
1,0.5,3000,22246,00,-104.3460464477539
1,0.5,3000,22259,00,-104.96446990966797
1,0.5,3000,22286,00,-105.64791870117188
1,0.5,3000,22293,00,-105.17517852783203
1,0.5,3000,22304,00,-104.63042449951172
1,0.5,3000,22309,00,-104.52531433105469
1,0.5,3000,22316,00,-104.78431701660156
1,0.5,3000,22317,00,-104.76307678222656
1,0.5,3000,22331,00,-104.45303344726562
1,0.5,3000,22359,00,-104.65443420410156
1,0.5,3000,22428,00,-104.61595153808594
1,0.5,3000,22431,00,-104.89701843261719
1,0.5,3000,22473,00,-103.5202407836914
1,0.5,3000,22508,00,-103.7881088256836
1,0.5,3000,22545,00,-104.39871215820312
1,0.5,3000,22636,00,-103.95820617675781
1,0.5,3000,22638,00,-103.79082489013672
1,0.5,3000,22652,00,-103.23429870605469
1,0.5,3000,22759,00,-105.38492584228516
1,0.5,3000,22766,00,-104.80632019042969
1,0.5,3000,22778,00,-104.1257095336914
1,0.5,3000,22827,00,-103.93781280517578
1,0.5,3000,22829,00,-103.66552734375
1,0.5,3000,22840,00,-102.85100555419922
1,0.5,3000,22841,00,-102.84774780273438
1,0.5,3000,22846,00,-102.91893768310547
1,0.5,3000,22931,00,-106.39328002929688
1,0.5,3000,22934,00,-106.34674835205078
1,0.5,3000,22935,00,-106.4578628540039
1,0.5,3000,23081,00,-104.61052703857422
1,0.5,3000,23085,00,-104.41841888427734
1,0.5,3000,23086,00,-104.44788360595703
1,0.5,3000,23103,00,-104.75337982177734
1,0.5,3000,23118,00,-104.37034606933594
1,0.5,3000,23128,00,-104.67288970947266
1,0.5,3000,23139,00,-105.13773345947266
1,0.5,3000,23144,00,-104.86457824707031
1,0.5,3000,23149,00,-104.95716857910156
1,0.5,3000,23153,00,-104.52088165283203
1,0.5,3000,23159,00,-103.95341491699219
1,0.5,3000,23183,00,-104.20849609375
1,0.5,3000,23193,00,-104.21626281738281
1,0.5,3000,23219,00,-106.08148193359375
1,0.5,3000,23221,00,-105.7680435180664
1,0.5,3000,23230,00,-104.88329315185547
1,0.5,3000,23264,00,-104.85411834716797
1,0.5,3000,23287,00,-104.88468170166016
1,0.5,3000,23321,00,-103.72572326660156
1,0.5,3000,23338,00,-103.20409393310547
1,0.5,3000,23362,00,-103.4171142578125
1,0.5,3000,23381,00,-103.67950439453125
1,0.5,3000,23395,00,-103.69209289550781
1,0.5,3000,23428,00,-103.87336730957031
1,0.5,3000,23541,00,-103.6988296508789
1,0.5,3000,23590,00,-103.84706115722656
1,0.5,3000,23651,00,-104.61564636230469
1,0.5,3000,23671,00,-104.52953338623047
1,0.5,3000,23682,00,-105.20098876953125
1,0.5,3000,23702,00,-104.26046752929688
1,0.5,3000,23762,00,-104.71112060546875
1,0.5,3000,23775,00,-105.03837585449219
1,0.5,3000,23812,00,-104.61677551269531
1,0.5,3000,23832,00,-104.43012237548828
1,0.5,3000,23843,00,-104.50121307373047
1,0.5,3000,23929,00,-104.80777740478516
1,0.5,3000,23939,00,-104.99002075195312
1,0.5,3000,24026,00,-103.94326782226562
1,0.5,3000,24080,00,-104.96208953857422
1,0.5,3000,24117,00,-104.96649932861328
1,0.5,3000,24119,00,-104.90994262695312
1,0.5,3000,24148,00,-104.38790893554688
1,0.5,3000,24187,00,-103.90570831298828
1,0.5,3000,24235,00,-102.97720336914062
1,0.5,3000,24283,00,-103.29065704345703
1,0.5,3000,24285,00,-103.63919830322266
1,0.5,3000,24293,00,-103.56875610351562
1,0.5,3000,24323,00,-103.06001281738281
1,0.5,3000,24346,00,-104.9017105102539
1,0.5,3000,24360,00,-104.66751861572266
1,0.5,3000,24417,00,-103.58558654785156
1,0.5,3000,24513,00,-104.45272827148438
1,0.5,3000,24558,00,-103.6889877319336
1,0.5,3000,24562,00,-103.93576049804688
1,0.5,3000,24622,00,-104.24034118652344
1,0.5,3000,24668,00,-104.17316436767578
1,0.5,3000,24698,00,-103.46892547607422
1,0.5,3000,24720,00,-104.32239532470703
1,0.5,3000,24728,00,-104.77249145507812
1,0.5,3000,24791,00,-103.89510345458984
1,0.5,3000,24850,00,-104.14309692382812
1,0.5,3000,24880,00,-103.32832336425781
1,0.5,3000,24896,00,-103.65432739257812
1,0.5,3000,24902,00,-103.96879577636719
1,0.5,3000,24935,00,-104.37387084960938
1,0.5,3000,24964,00,-103.23615264892578
1,0.5,3000,24978,00,-103.33549499511719
1,0.5,3000,25009,00,-104.38294982910156
1,0.5,3000,25048,00,-104.82070922851562
1,0.5,3000,25134,00,-105.70406341552734
1,0.5,3000,25207,00,-104.37747955322266
1,0.5,3000,25232,00,-104.60798645019531
1,0.5,3000,25245,00,-104.5924301147461
1,0.5,3000,25252,00,-105.25607299804688
1,0.5,3000,25254,00,-105.38125610351562
1,0.5,3000,25333,00,-104.04026794433594
1,0.5,3000,25392,00,-105.10195922851562
1,0.5,3000,25506,00,-104.31260681152344
1,0.5,3000,25521,00,-104.7036361694336
1,0.5,3000,25573,00,-104.86381530761719
1,0.5,3000,25600,00,-104.53748321533203
1,0.5,3000,25662,00,-104.7531509399414
1,0.5,3000,25687,00,-104.9306411743164
1,0.5,3000,25748,00,-104.31439971923828
1,0.5,3000,25776,00,-104.32295989990234
1,0.5,3000,25781,00,-104.0828628540039
1,0.5,3000,25813,00,-103.74314880371094
1,0.5,3000,25848,00,-103.4953384399414
1,0.5,3000,25864,00,-103.64686584472656
1,0.5,3000,25881,00,-104.65633392333984
1,0.5,3000,25922,00,-103.49441528320312
1,0.5,3000,25974,00,-104.23040771484375
1,0.5,3000,26016,00,-103.59085083007812
1,0.5,3000,26030,00,-104.48136138916016
1,0.5,3000,26046,00,-104.987548828125
1,0.5,3000,26067,00,-104.5448989868164
1,0.5,3000,26076,00,-104.13722229003906
1,0.5,3000,26092,00,-104.52719116210938
1,0.5,3000,26095,00,-104.49041748046875
1,0.5,3000,26155,00,-103.78775024414062
1,0.5,3000,26156,00,-103.7899398803711
1,0.5,3000,26170,00,-104.22990417480469
1,0.5,3000,26280,00,-104.98773193359375
1,0.5,3000,26293,00,-105.75690460205078
1,0.5,3000,26304,00,-105.6671142578125
1,0.5,3000,26380,00,-104.47132873535156
1,0.5,3000,26394,00,-104.5465316772461
1,0.5,3000,26404,00,-104.18888092041016
1,0.5,3000,26410,00,-104.30953216552734
1,0.5,3000,26471,00,-104.14945220947266
1,0.5,3000,26513,00,-104.7022476196289
1,0.5,3000,26671,00,-104.55557250976562
1,0.5,3000,26709,00,-104.0244140625
1,0.5,3000,26755,00,-105.24181365966797
1,0.5,3000,26757,00,-104.8306884765625
1,0.5,3000,26797,00,-104.16110229492188
1,0.5,3000,26798,00,-104.0671615600586
1,0.5,3000,26799,00,-104.29615783691406
1,0.5,3000,26815,00,-104.89459228515625
1,0.5,3000,26828,00,-105.10174560546875
1,0.5,3000,26830,00,-105.06982421875
1,0.5,3000,26929,00,-104.50775146484375
1,0.5,3000,27068,00,-103.87496948242188
1,0.5,3000,27079,00,-104.20897674560547
1,0.5,3000,27143,00,-105.03832244873047
1,0.5,3000,27149,00,-104.61676025390625
1,0.5,3000,27155,00,-104.61331939697266
1,0.5,3000,27159,00,-104.88842010498047
1,0.5,3000,27160,00,-104.91305541992188
1,0.5,3000,27235,00,-104.79552459716797
1,0.5,3000,27275,00,-104.77861785888672
1,0.5,3000,27330,00,-104.58025360107422
1,0.5,3000,27439,00,-104.85491180419922
1,0.5,3000,27450,00,-104.36103820800781
1,0.5,3000,27458,00,-104.19770812988281
1,0.5,3000,27506,00,-105.68367004394531
1,0.5,3000,27530,00,-104.52153015136719
1,0.5,3000,27570,00,-104.9273910522461
1,0.5,3000,27573,00,-104.48487091064453
1,0.5,3000,27604,00,-105.25665283203125
1,0.5,3000,27614,00,-105.53821563720703
1,0.5,3000,27621,00,-105.18778228759766
1,0.5,3000,27635,00,-104.68936157226562
1,0.5,3000,27639,00,-105.00439453125
1,0.5,3000,27696,00,-104.47992706298828
1,0.5,3000,27716,00,-103.66608428955078
1,0.5,3000,27719,00,-103.53950500488281
1,0.5,3000,27740,00,-103.66869354248047
1,0.5,3000,27826,00,-104.1753921508789
1,0.5,3000,27917,00,-105.17012023925781
1,0.5,3000,27919,00,-105.24393463134766
1,0.5,3000,27951,00,-104.296630859375
1,0.5,3000,27969,00,-104.2768783569336
1,0.5,3000,27992,00,-103.54560852050781
1,0.5,3000,28106,00,-104.75491333007812
1,0.5,3000,28252,00,-105.4034194946289
1,0.5,3000,28278,00,-105.31399536132812
1,0.5,3000,28286,00,-104.72925567626953
1,0.5,3000,28322,00,-104.64546203613281
1,0.5,3000,28377,00,-104.62720489501953
1,0.5,3000,28439,00,-104.74992370605469
1,0.5,3000,28452,00,-104.84627532958984
1,0.5,3000,28544,00,-104.91743469238281
1,0.5,3000,28573,00,-104.87269592285156
1,0.5,3000,28612,00,-104.22281646728516
1,0.5,3000,28677,00,-104.01268768310547
1,0.5,3000,28892,00,-105.43603515625
1,0.5,3000,28971,00,-105.51739501953125
1,0.5,3000,28997,00,-105.0572509765625
1,0.5,3000,29019,00,-105.64779663085938
1,0.5,3000,29038,00,-105.53620910644531
1,0.5,3000,29058,00,-105.37008666992188
1,0.5,3000,29063,00,-105.2792739868164
1,0.5,3000,29079,00,-104.84541320800781
1,0.5,3000,29091,00,-104.44525146484375
1,0.5,3000,29107,00,-104.69807434082031
1,0.5,3000,29134,00,-104.25773620605469
1,0.5,3000,29202,00,-104.10564422607422
1,0.5,3000,29236,00,-104.5058364868164
1,0.5,3000,29251,00,-104.60552978515625
1,0.5,3000,29262,00,-104.83809661865234
1,0.5,3000,29264,00,-104.83683776855469
1,0.5,3000,29272,00,-104.96983337402344
1,0.5,3000,29277,00,-104.71443939208984
1,0.5,3000,29310,00,-105.41244506835938
1,0.5,3000,29367,00,-105.71776580810547
1,0.5,3000,29439,00,-105.85132598876953
1,0.5,3000,29472,00,-103.09668731689453
1,0.5,3000,29479,00,-102.9958267211914
1,0.5,3000,29488,00,-103.78572845458984
1,0.5,3000,29538,00,-103.95932006835938
1,0.5,3000,29541,00,-104.2142105102539
1,0.5,3000,29562,00,-104.29574584960938
1,0.5,3000,29574,00,-104.88798522949219
1,0.5,3000,29593,00,-104.95701599121094
1,0.5,3000,29612,00,-104.70172882080078
1,0.5,3000,29748,00,-103.29802703857422
1,0.5,3000,29829,00,-105.77828979492188
1,0.5,3000,29830,00,-105.75603485107422
1,0.5,3000,29834,00,-105.89641571044922
1,0.5,3000,29864,00,-105.1678237915039
1,0.5,3000,29883,00,-104.09626770019531
1,0.5,3000,29896,00,-103.56815338134766
1,0.5,3000,29929,00,-104.052978515625
1,0.5,3000,30001,00,-104.5062026977539
1,0.5,3000,30006,00,-104.3465347290039
1,0.5,3000,30032,00,-104.70357513427734
1,0.5,3000,30037,00,-104.65837860107422
1,0.5,3000,30078,00,-104.60477447509766
1,0.5,3000,30093,00,-104.55322265625
1,0.5,3000,30138,00,-105.41606140136719
1,0.5,3000,30175,00,-104.85872650146484
1,0.5,3000,30196,00,-103.41854858398438
1,0.5,3000,30208,00,-103.19625854492188
