alpha,beta0,lambda,Episode,beta,Average over RMS of Value Estimates
0.1,1.0,0.97,27,0.4529654640967405,0.1339019805008367
0.1,1.0,0.97,28,0.4393765001738383,0.12814249562049623
0.1,1.0,0.97,29,0.42619520516862314,0.1221581012523772
0.1,1.0,0.97,30,0.4134093490135644,0.11638550548004473
0.1,1.0,0.97,31,0.4010070685431575,0.11136680386472218
0.1,1.0,0.97,32,0.38897685648686275,0.10772285119132044
0.1,1.0,0.97,33,0.37730755079225686,0.10286026671084897
0.1,1.0,0.97,34,0.36598832426848915,0.09909852838727373
0.1,1.0,0.97,35,0.35500867454043444,0.09501316495035433
0.1,1.0,0.97,36,0.3443584143042214,0.0925683972529235
0.1,1.0,0.97,37,0.33402766187509475,0.08945999921885407
0.1,1.0,0.97,38,0.3240068320188419,0.08695381938162397
0.1,1.0,0.97,39,0.31428662705827665,0.08457777228707322
0.1,1.0,0.97,40,0.3048580282465283,0.08289947055728165
0.1,1.0,0.97,41,0.29571228739913247,0.08094821538600674
0.1,1.0,0.97,42,0.2868409187771585,0.07911783221916803
0.1,1.0,0.97,43,0.2782356912138437,0.07807883332273242
0.1,1.0,0.97,44,0.2698886204774284,0.07680451517197677
0.1,1.0,0.97,45,0.26179196186310555,0.07477909500704155
0.1,1.0,0.97,46,0.25393820300721237,0.0742019284521442
0.1,1.0,0.97,47,0.246320056916996,0.0732450943603462
0.1,1.0,0.97,48,0.2389304552094861,0.07189771402466523
0.1,1.0,0.97,49,0.23176254155320153,0.07150198676982497
0.1,1.0,0.97,50,0.22480966530660546,0.07053682650366888
0.1,1.0,0.97,51,0.2180653753474073,0.0709300602714367
0.1,1.0,0.97,52,0.21152341408698508,0.0704629926395702
0.1,1.0,0.97,53,0.2051777116643755,0.07002886046395178
0.1,1.0,0.97,54,0.19902238031444425,0.06851955443972595
0.1,1.0,0.97,55,0.19305170890501092,0.06772888282906113
0.1,1.0,0.97,56,0.18726015763786058,0.0683375965774751
0.1,1.0,0.97,57,0.18164235290872477,0.06856569211486224
0.1,1.0,0.97,58,0.176193082321463,0.06849413941760928
0.1,1.0,0.97,59,0.1709072898518191,0.06796997719301653
0.1,1.0,0.97,60,0.16578007115626453,0.06736498484404058
0.1,1.0,0.97,61,0.1608066690215766,0.06719496763627879
0.1,1.0,0.97,62,0.1559824689509293,0.06702205775217712
0.1,1.0,0.97,63,0.1513029948824014,0.06696384100431685
0.1,1.0,0.97,64,0.14676390503592937,0.06698909639674437
0.1,1.0,0.97,65,0.1423609878848515,0.06745658807240613
0.1,1.0,0.97,66,0.13809015824830592,0.06762039966178204
0.1,1.0,0.97,67,0.13394745350085674,0.06816380258409246
0.1,1.0,0.97,68,0.12992902989583105,0.06803932382092161
0.1,1.0,0.97,69,0.12603115899895612,0.06756477557857897
0.1,1.0,0.97,70,0.12225022422898742,0.06795449702422532
0.1,1.0,0.97,71,0.1185827175021178,0.06686471985002641
0.1,1.0,0.97,72,0.11502523597705426,0.06698594253348746
0.1,1.0,0.97,73,0.11157447889774263,0.06658384783701338
0.1,1.0,0.97,74,0.10822724453081034,0.0666592539343039
0.1,1.0,0.97,75,0.10498042719488604,0.06681626149046545
0.1,1.0,0.97,76,0.10183101437903945,0.0671790294751811
0.1,1.0,0.97,77,0.09877608394766826,0.06754417609278626
0.1,1.0,0.97,78,0.09581280142923822,0.06767345683941119
0.1,1.0,0.97,79,0.09293841738636106,0.06796661279659721
0.1,1.0,0.97,80,0.09015026486477024,0.06729830742724015
0.1,1.0,0.97,81,0.08744575691882712,0.06675583279222679
0.1,1.0,0.97,82,0.0848223842112623,0.06743996103584331
0.1,1.0,0.97,83,0.08227771268492444,0.06707098714912746
0.1,1.0,0.97,84,0.0798093813043767,0.06699219843454013
0.1,1.0,0.97,85,0.07741509986524539,0.06732146874265271
0.1,1.0,0.97,86,0.07509264686928803,0.0678856922840966
0.1,1.0,0.97,87,0.07283986746320939,0.06807375180510188
0.1,1.0,0.97,88,0.0706546714393131,0.06756448257417993
0.1,1.0,0.97,89,0.06853503129613371,0.06722501839435109
0.1,1.0,0.97,90,0.0664789803572497,0.06711275992787617
0.1,1.0,0.97,91,0.0644846109465322,0.06729403530747964
0.1,1.0,0.97,92,0.06255007261813623,0.067022626414393
0.1,1.0,0.97,93,0.060673570439592144,0.0667065131003461
0.1,1.0,0.97,94,0.05885336332640438,0.06625713913254548
0.1,1.0,0.97,95,0.057087762426612246,0.06646747560401682
0.1,1.0,0.97,96,0.05537512955381388,0.06679023547927923
0.1,1.0,0.97,97,0.053713875667199464,0.06694206653403331
0.1,1.0,0.97,98,0.05210245939718348,0.06733511926035798
0.1,1.0,0.97,99,0.05053938561526797,0.06764254509407427
0.1,1.0,0.97,100,0.04902320404680993,0.06738234673697222
0.1,1.0,0.97,101,0.04755250792540563,0.06807726860883484
0.1,1.0,0.97,102,0.04612593268764346,0.06759025486535465
0.1,1.0,0.97,103,0.044742154707014155,0.06710844442887529
0.1,1.0,0.97,104,0.04339989006580373,0.0672303489069044
0.1,1.0,0.97,105,0.04209789336382962,0.06675434026516747
0.1,1.0,0.97,106,0.04083495656291473,0.06709347935844659
0.1,1.0,0.97,107,0.039609907866027284,0.06690834017429237
0.1,1.0,0.97,108,0.03842161063004646,0.06740090104245999
0.1,1.0,0.97,109,0.03726896231114507,0.06696178324691733
0.1,1.0,0.97,110,0.036150893441810716,0.0668452676365657
0.1,1.0,0.97,111,0.0350663666385564,0.06752315948679953
0.1,1.0,0.97,112,0.0340143756393997,0.06700026616892017
0.1,1.0,0.97,113,0.03299394437021771,0.06744347417384769
0.1,1.0,0.97,114,0.03200412603911118,0.0675644129846338
0.1,1.0,0.97,115,0.031044002257937842,0.06736817059327184
0.1,1.0,0.97,116,0.030112682190199705,0.06748989594027907
0.1,1.0,0.97,117,0.02920930172449371,0.06757768491224478
0.1,1.0,0.97,118,0.0283330226727589,0.06761958211823191
0.1,1.0,0.97,119,0.027483031992576134,0.06755154016022587
0.1,1.0,0.97,120,0.026658541032798848,0.06791318805155015
0.1,1.0,0.97,121,0.02585878480181488,0.06771444647181511
0.1,1.0,0.97,122,0.025083021257760435,0.06703587064516521
0.1,1.0,0.97,123,0.024330530620027623,0.06652062248647662
0.1,1.0,0.97,124,0.02360061470142679,0.06672835238078026
0.1,1.0,0.97,125,0.022892596260383986,0.06669893060395603
0.1,1.0,0.97,126,0.022205818372572468,0.06681223375286535
0.1,1.0,0.97,127,0.021539643821395293,0.06606062045806699
0.1,1.0,0.97,128,0.020893454506753433,0.06631763548412972
0.1,1.0,0.97,129,0.02026665087155083,0.06655029407284559
0.1,1.0,0.97,130,0.019658651345404305,0.06627552939568791
0.1,1.0,0.97,131,0.019068891805042176,0.0655376649485919
0.1,1.0,0.97,132,0.018496825050890908,0.0662095229932109
0.1,1.0,0.97,133,0.017941920299364183,0.06627706350638188
0.1,1.0,0.97,134,0.017403662690383254,0.06620347508638297
0.1,1.0,0.97,135,0.016881552809671758,0.06610052779815087
0.1,1.0,0.97,136,0.016375106225381603,0.0661254724196899
0.1,1.0,0.97,137,0.015883853038620156,0.06638525095437302
0.1,1.0,0.97,138,0.01540733744746155,0.06538252869501344
0.1,1.0,0.97,139,0.014945117324037704,0.06523313691697717
0.1,1.0,0.97,140,0.014496763804316573,0.06552209982382333
0.1,1.0,1.0,1,1.0,0.5142903996609572
0.1,1.0,1.0,2,1.0,0.4879206661418411
0.1,1.0,1.0,3,1.0,0.46226283655455097
0.1,1.0,1.0,4,1.0,0.4400529602112846
0.1,1.0,1.0,5,1.0,0.4180462681709011
0.1,1.0,1.0,6,1.0,0.3957810479362084
0.1,1.0,1.0,7,1.0,0.3751497534340236
0.1,1.0,1.0,8,1.0,0.3560449345788257
0.1,1.0,1.0,9,1.0,0.3363803202054992
0.1,1.0,1.0,10,1.0,0.31977802596872346
0.1,1.0,1.0,11,1.0,0.30232817982893456
0.1,1.0,1.0,12,1.0,0.28564355491249827
0.1,1.0,1.0,13,1.0,0.27013320027720655
0.1,1.0,1.0,14,1.0,0.2554089540719636
0.1,1.0,1.0,15,1.0,0.24170510406775672
0.1,1.0,1.0,16,1.0,0.2277359576069892
0.1,1.0,1.0,17,1.0,0.21569813720327966
0.1,1.0,1.0,18,1.0,0.20288624920870985
0.1,1.0,1.0,19,1.0,0.19091230082270627
0.1,1.0,1.0,20,1.0,0.17939836441936424
0.1,1.0,1.0,21,1.0,0.16828634803146353
0.1,1.0,1.0,22,1.0,0.1572896173690718
0.1,1.0,1.0,23,1.0,0.148831296121156
0.1,1.0,1.0,24,1.0,0.13998501762963492
0.1,1.0,1.0,25,1.0,0.13266292319171014
0.1,1.0,1.0,26,1.0,0.12444848742992592
0.1,1.0,1.0,27,1.0,0.11768035765851537
0.1,1.0,1.0,28,1.0,0.1106551664325707
0.1,1.0,1.0,29,1.0,0.1046589736645415
0.1,1.0,1.0,30,1.0,0.099671319424952
0.1,1.0,1.0,31,1.0,0.09434218422203264
0.1,1.0,1.0,32,1.0,0.08970345608328
0.1,1.0,1.0,33,1.0,0.08576805184294971
0.1,1.0,1.0,34,1.0,0.08150113122239691
0.1,1.0,1.0,35,1.0,0.07742159744573464
0.1,1.0,1.0,36,1.0,0.07571343237993026
0.1,1.0,1.0,37,1.0,0.07447106704572293
0.1,1.0,1.0,38,1.0,0.07292973354244543
0.1,1.0,1.0,39,1.0,0.0726053319881031
0.1,1.0,1.0,40,1.0,0.07166269316498985
0.1,1.0,1.0,41,1.0,0.0721711910857833
0.1,1.0,1.0,42,1.0,0.07206801883319669
0.1,1.0,1.0,43,1.0,0.07181750747933054
0.1,1.0,1.0,44,1.0,0.07251694639266872
0.1,1.0,1.0,45,1.0,0.0743879619856711
0.1,1.0,1.0,46,1.0,0.07511138378296933
0.1,1.0,1.0,47,1.0,0.07529531673896825
0.1,1.0,1.0,48,1.0,0.07635778178276699
0.1,1.0,1.0,49,1.0,0.0769395083215322
0.1,1.0,1.0,50,1.0,0.077566696651598
0.1,1.0,1.0,51,1.0,0.07801978849880234
0.1,1.0,1.0,52,1.0,0.07931581736850983
0.1,1.0,1.0,53,1.0,0.07979438220148313
0.1,1.0,1.0,54,1.0,0.08046888508729548
0.1,1.0,1.0,55,1.0,0.08061830138912279
0.1,1.0,1.0,56,1.0,0.08151186343820885
0.1,1.0,1.0,57,1.0,0.08311769021449836
0.1,1.0,1.0,58,1.0,0.08557914650598349
0.1,1.0,1.0,59,1.0,0.08602807195845365
0.1,1.0,1.0,60,1.0,0.08700409098960274
0.1,1.0,1.0,61,1.0,0.08844183701601445
0.1,1.0,1.0,62,1.0,0.09008855260448118
0.1,1.0,1.0,63,1.0,0.09054023556552797
0.1,1.0,1.0,64,1.0,0.09227475959219211
0.1,1.0,1.0,65,1.0,0.09307600096868733
0.1,1.0,1.0,66,1.0,0.09422449041359608
0.1,1.0,1.0,67,1.0,0.09595208277126686
0.1,1.0,1.0,68,1.0,0.09611945206149443
0.1,1.0,1.0,69,1.0,0.09780083559107464
0.1,1.0,1.0,70,1.0,0.09940548511982447
0.1,1.0,1.0,71,1.0,0.10003761377161861
0.1,1.0,1.0,72,1.0,0.10169074494836937
0.1,1.0,1.0,73,1.0,0.10259224221324822
0.1,1.0,1.0,74,1.0,0.10355296213245732
0.1,1.0,1.0,75,1.0,0.1048965064886255
0.1,1.0,1.0,76,1.0,0.105500082948438
0.1,1.0,1.0,77,1.0,0.10633945842726515
0.1,1.0,1.0,78,1.0,0.10674424279115982
0.1,1.0,1.0,79,1.0,0.10835020319263315
0.1,1.0,1.0,80,1.0,0.1099620196497233
0.1,1.0,1.0,81,1.0,0.10933784852003195
0.1,1.0,1.0,82,1.0,0.11010870975756748
0.1,1.0,1.0,83,1.0,0.11101017652529552
0.1,1.0,1.0,84,1.0,0.11288483402164441
0.1,1.0,1.0,85,1.0,0.11270313112445574
0.1,1.0,1.0,86,1.0,0.11414488052581481
0.1,1.0,1.0,87,1.0,0.11481580453996552
0.1,1.0,1.0,88,1.0,0.11566174724056945
0.1,1.0,1.0,89,1.0,0.11671600541914698
0.1,1.0,1.0,90,1.0,0.11680412132206651
0.1,1.0,1.0,91,1.0,0.11780483989097332
0.1,1.0,1.0,92,1.0,0.11867730439335526
0.1,1.0,1.0,93,1.0,0.12013640351180536
0.1,1.0,1.0,94,1.0,0.11965077144874207
0.1,1.0,1.0,95,1.0,0.12003276341275908
0.1,1.0,1.0,96,1.0,0.11999573941608498
0.1,1.0,1.0,97,1.0,0.119924306817073
0.1,1.0,1.0,98,1.0,0.12060257143544421
0.1,1.0,1.0,99,1.0,0.1215207974702623
0.1,1.0,1.0,100,1.0,0.12241062443145025
0.1,1.0,1.0,101,1.0,0.12319592532048568
0.1,1.0,1.0,102,1.0,0.12424617864411887
0.1,1.0,1.0,103,1.0,0.12465083784354063
0.1,1.0,1.0,104,1.0,0.12423351833155702
0.1,1.0,1.0,105,1.0,0.1240091112988095
0.1,1.0,1.0,106,1.0,0.12465147392696668
0.1,1.0,1.0,107,1.0,0.12308345151598846
0.1,1.0,1.0,108,1.0,0.12366927304706749
0.1,1.0,1.0,109,1.0,0.12439850633266518
0.1,1.0,1.0,110,1.0,0.1251435924891142
0.1,1.0,1.0,111,1.0,0.12473474737977433
0.1,1.0,1.0,112,1.0,0.12417986418862868
0.1,1.0,1.0,113,1.0,0.12516062094363872
0.1,1.0,1.0,114,1.0,0.12632617243269545
0.1,1.0,1.0,115,1.0,0.12798597565593323
0.1,1.0,1.0,116,1.0,0.12690275479817217
0.1,1.0,1.0,117,1.0,0.1266621086905911
0.1,1.0,1.0,118,1.0,0.1264098182714366
0.1,1.0,1.0,119,1.0,0.1274000300967669
0.1,1.0,1.0,120,1.0,0.1268296131688215
0.1,1.0,1.0,121,1.0,0.12646240162789493
0.1,1.0,1.0,122,1.0,0.12575160856221684
0.1,1.0,1.0,123,1.0,0.1257627613843441
0.1,1.0,1.0,124,1.0,0.1259695187400377
0.1,1.0,1.0,125,1.0,0.12679810180426215
0.1,1.0,1.0,126,1.0,0.1274449212008911
0.1,1.0,1.0,127,1.0,0.1266255175561038
0.1,1.0,1.0,128,1.0,0.12651123191286534
0.1,1.0,1.0,129,1.0,0.12739751791968745
0.1,1.0,1.0,130,1.0,0.12778450149479953
0.1,1.0,1.0,131,1.0,0.12912639445254132
0.1,1.0,1.0,132,1.0,0.1281030929948507
0.1,1.0,1.0,133,1.0,0.12738824327140277
0.1,1.0,1.0,134,1.0,0.12640606689341619
0.1,1.0,1.0,135,1.0,0.12646582235122109
0.1,1.0,1.0,136,1.0,0.12609593644705602
0.1,1.0,1.0,137,1.0,0.12641954955952103
0.1,1.0,1.0,138,1.0,0.1270972437970082
0.1,1.0,1.0,139,1.0,0.12673967708147735
0.1,1.0,1.0,140,1.0,0.126904819369235
