omega,beta0,E,episode,beta,average R^T
1,1.0,4000,766,00.808500000000000,-94.039794921875
1,1.0,4000,770,00.807500000000000,-90.11138153076172
1,1.0,4000,772,00.807000000000000,-84.08636474609375
1,1.0,4000,774,00.806500000000000,-83.87155151367188
1,1.0,4000,781,00.804750000000000,-79.62967681884766
1,1.0,4000,786,00.803500000000000,-79.5582504272461
1,1.0,4000,788,00.803000000000000,-83.45580291748047
1,1.0,4000,793,00.801750000000000,-75.05154418945312
1,1.0,4000,795,00.801250000000000,-74.7354736328125
1,1.0,4000,799,00.800250000000000,-72.24860382080078
1,1.0,4000,803,00.799250000000000,-74.2249755859375
1,1.0,4000,809,00.797750000000000,-69.5362777709961
1,1.0,4000,810,00.797500000000000,-69.41887664794922
1,1.0,4000,833,00.791750000000000,-95.48602294921875
1,1.0,4000,837,00.790750000000000,-95.32492065429688
1,1.0,4000,870,00.782500000000000,-138.52525329589844
1,1.0,4000,877,00.780750000000000,-128.6526641845703
1,1.0,4000,883,00.779250000000000,-122.43082427978516
1,1.0,4000,897,00.775750000000000,-126.30033874511719
1,1.0,4000,901,00.774750000000000,-108.37367248535156
1,1.0,4000,908,00.773000000000000,-86.2900161743164
1,1.0,4000,910,00.772500000000000,-92.340576171875
1,1.0,4000,916,00.771000000000000,-116.22290802001953
1,1.0,4000,918,00.770500000000000,-116.42383575439453
1,1.0,4000,932,00.767000000000000,-117.07579803466797
1,1.0,4000,933,00.766750000000000,-117.10149383544922
1,1.0,4000,943,00.764250000000000,-125.27095031738281
1,1.0,4000,946,00.763500000000000,-125.33432006835938
1,1.0,4000,955,00.761250000000000,-125.20631408691406
1,1.0,4000,959,00.760250000000000,-117.20205688476562
1,1.0,4000,963,00.759250000000000,-93.16680908203125
1,1.0,4000,972,00.757000000000000,-89.40567779541016
1,1.0,4000,973,00.756750000000000,-85.50261688232422
1,1.0,4000,979,00.755250000000000,-85.72257995605469
1,1.0,4000,980,00.755000000000000,-85.89221954345703
1,1.0,4000,985,00.753750000000000,-81.91435241699219
1,1.0,4000,997,00.750750000000000,-74.01240539550781
1,1.0,4000,1003,00.749250000000000,-76.28496551513672
1,1.0,4000,1006,00.748500000000000,-76.60867309570312
1,1.0,4000,1015,00.746250000000000,-72.41671752929688
1,1.0,4000,1026,00.743500000000000,-66.88477325439453
1,1.0,4000,1045,00.738750000000000,-67.91202545166016
1,1.0,4000,1058,00.735500000000000,-72.48464965820312
1,1.0,4000,1064,00.734000000000000,-73.03762817382812
1,1.0,4000,1067,00.733250000000000,-75.24849700927734
1,1.0,4000,1069,00.732750000000000,-79.4243392944336
1,1.0,4000,1073,00.731750000000000,-81.59603118896484
1,1.0,4000,1079,00.730250000000000,-87.61514282226562
1,1.0,4000,1084,00.729000000000000,-87.87898254394531
1,1.0,4000,1094,00.726500000000000,-76.71080017089844
1,1.0,4000,1100,00.725000000000000,-73.34008026123047
1,1.0,4000,1105,00.723750000000000,-73.75151824951172
1,1.0,4000,1115,00.721250000000000,-74.66571044921875
1,1.0,4000,1120,00.720000000000000,-68.97084045410156
1,1.0,4000,1157,00.710750000000000,-67.67211151123047
1,1.0,4000,1161,00.709750000000000,-65.82628631591797
1,1.0,4000,1162,00.709500000000000,-65.88616180419922
1,1.0,4000,1163,00.709250000000000,-66.13690948486328
1,1.0,4000,1181,00.704750000000000,-64.71568298339844
1,1.0,4000,1193,00.701750000000000,-63.710819244384766
1,1.0,4000,1194,00.701500000000000,-63.64158248901367
1,1.0,4000,1200,00.700000000000000,-67.58834075927734
1,1.0,4000,1207,00.698250000000000,-65.5101318359375
1,1.0,4000,1233,00.691750000000000,-62.563072204589844
1,1.0,4000,1235,00.691250000000000,-64.38799285888672
1,1.0,4000,1245,00.688750000000000,-64.15452575683594
1,1.0,4000,1256,00.686000000000000,-60.608821868896484
1,1.0,4000,1259,00.685250000000000,-67.3233413696289
1,1.0,4000,1262,00.684500000000000,-69.76646423339844
1,1.0,4000,1282,00.679500000000000,-89.86363983154297
1,1.0,4000,1288,00.678000000000000,-91.06024169921875
1,1.0,4000,1295,00.676250000000000,-92.82762908935547
1,1.0,4000,1301,00.674750000000000,-94.16181945800781
1,1.0,4000,1311,00.672250000000000,-85.31964874267578
1,1.0,4000,1317,00.670750000000000,-84.37950134277344
1,1.0,4000,1320,00.670000000000000,-84.72071838378906
1,1.0,4000,1331,00.667250000000000,-79.61610412597656
1,1.0,4000,1334,00.666500000000000,-79.66216278076172
1,1.0,4000,1337,00.665750000000000,-77.47865295410156
1,1.0,4000,1338,00.665500000000000,-79.54415893554688
1,1.0,4000,1386,00.653500000000000,-110.49305725097656
1,1.0,4000,1389,00.652750000000000,-104.42792510986328
1,1.0,4000,1392,00.652000000000000,-104.16329956054688
1,1.0,4000,1393,00.651750000000000,-104.1816635131836
1,1.0,4000,1415,00.646250000000000,-122.63685607910156
1,1.0,4000,1427,00.643250000000000,-90.77780151367188
1,1.0,4000,1429,00.642750000000000,-86.90396118164062
1,1.0,4000,1433,00.641750000000000,-87.462646484375
1,1.0,4000,1437,00.640750000000000,-89.56349182128906
1,1.0,4000,1441,00.639750000000000,-91.3471450805664
1,1.0,4000,1466,00.633500000000000,-62.59367370605469
1,1.0,4000,1467,00.633250000000000,-62.661128997802734
1,1.0,4000,1478,00.630500000000000,-63.50857925415039
1,1.0,4000,1486,00.628500000000000,-63.04452896118164
1,1.0,4000,1490,00.627500000000000,-59.019474029541016
1,1.0,4000,1492,00.627000000000000,-59.16292953491211
1,1.0,4000,1509,00.622750000000000,-58.880027770996094
1,1.0,4000,1524,00.619000000000000,-56.674678802490234
1,1.0,4000,1528,00.618000000000000,-56.464569091796875
1,1.0,4000,1553,00.611750000000000,-56.870079040527344
1,1.0,4000,1569,00.607750000000000,-68.41065979003906
1,1.0,4000,1570,00.607500000000000,-68.40193939208984
1,1.0,4000,1585,00.603750000000000,-82.51145935058594
1,1.0,4000,1589,00.602750000000000,-83.34498596191406
1,1.0,4000,1598,00.600500000000000,-88.28935241699219
1,1.0,4000,1605,00.598750000000000,-88.96026611328125
1,1.0,4000,1606,00.598500000000000,-89.28675079345703
1,1.0,4000,1619,00.595250000000000,-82.17827606201172
1,1.0,4000,1628,00.593000000000000,-74.35006713867188
1,1.0,4000,1633,00.591750000000000,-70.32459259033203
1,1.0,4000,1638,00.590500000000000,-69.57437896728516
1,1.0,4000,1641,00.589750000000000,-71.31915283203125
1,1.0,4000,1646,00.588500000000000,-68.63240051269531
1,1.0,4000,1649,00.587750000000000,-70.1507339477539
1,1.0,4000,1661,00.584750000000000,-71.3402099609375
1,1.0,4000,1669,00.582750000000000,-76.41866302490234
1,1.0,4000,1676,00.581000000000000,-78.0799789428711
1,1.0,4000,1683,00.579250000000000,-77.8428955078125
1,1.0,4000,1692,00.577000000000000,-74.55902862548828
1,1.0,4000,1696,00.576000000000000,-74.94222259521484
1,1.0,4000,1697,00.575750000000000,-75.0957260131836
1,1.0,4000,1698,00.575500000000000,-73.20421600341797
1,1.0,4000,1700,00.575000000000000,-73.37617492675781
1,1.0,4000,1703,00.574250000000000,-73.71820068359375
1,1.0,4000,1710,00.572500000000000,-76.49136352539062
1,1.0,4000,1719,00.570250000000000,-67.81710815429688
1,1.0,4000,1729,00.567750000000000,-63.34482955932617
1,1.0,4000,1733,00.566750000000000,-72.76764678955078
1,1.0,4000,1735,00.566250000000000,-72.42111206054688
1,1.0,4000,1738,00.565500000000000,-80.35844421386719
1,1.0,4000,1743,00.564250000000000,-79.57178497314453
1,1.0,4000,1746,00.563500000000000,-79.36093139648438
1,1.0,4000,1747,00.563250000000000,-79.2319107055664
1,1.0,4000,1748,00.563000000000000,-79.1884765625
1,1.0,4000,1767,00.558250000000000,-94.04415130615234
1,1.0,4000,1776,00.556000000000000,-106.43871307373047
1,1.0,4000,1782,00.554500000000000,-101.31425476074219
1,1.0,4000,1789,00.552750000000000,-97.48731994628906
1,1.0,4000,1790,00.552500000000000,-97.69278717041016
1,1.0,4000,1799,00.550250000000000,-106.6244888305664
1,1.0,4000,1806,00.548500000000000,-108.9336166381836
1,1.0,4000,1818,00.545500000000000,-93.01091766357422
1,1.0,4000,1827,00.543250000000000,-84.8393325805664
1,1.0,4000,1831,00.542250000000000,-82.71881103515625
1,1.0,4000,1841,00.539750000000000,-80.81266784667969
1,1.0,4000,1845,00.538750000000000,-76.13429260253906
1,1.0,4000,1854,00.536500000000000,-73.82022857666016
1,1.0,4000,1867,00.533250000000000,-70.86724853515625
1,1.0,4000,1870,00.532500000000000,-70.8818130493164
1,1.0,4000,1876,00.531000000000000,-68.62299346923828
1,1.0,4000,1878,00.530500000000000,-68.43013000488281
1,1.0,4000,1912,00.522000000000000,-81.76100158691406
1,1.0,4000,1918,00.520500000000000,-82.44473266601562
1,1.0,4000,1935,00.516250000000000,-86.82766723632812
1,1.0,4000,1937,00.515750000000000,-88.78630828857422
1,1.0,4000,1939,00.515250000000000,-88.84664916992188
1,1.0,4000,1945,00.513750000000000,-92.751708984375
1,1.0,4000,1948,00.513000000000000,-92.92577362060547
1,1.0,4000,1950,00.512500000000000,-73.1115493774414
1,1.0,4000,1968,00.508000000000000,-71.32260131835938
1,1.0,4000,1982,00.504500000000000,-71.4914779663086
1,1.0,4000,1984,00.504000000000000,-72.34742736816406
1,1.0,4000,2002,00.499500000000000,-67.76148223876953
1,1.0,4000,2006,00.498500000000000,-67.38633728027344
1,1.0,4000,2014,00.496500000000000,-68.5550765991211
1,1.0,4000,2031,00.492250000000000,-74.07390594482422
1,1.0,4000,2037,00.490750000000000,-74.25193786621094
1,1.0,4000,2061,00.484750000000000,-77.77942657470703
1,1.0,4000,2073,00.481750000000000,-74.46605682373047
1,1.0,4000,2074,00.481500000000000,-74.33433532714844
1,1.0,4000,2077,00.480750000000000,-74.37506866455078
1,1.0,4000,2078,00.480500000000000,-74.31989288330078
1,1.0,4000,2080,00.480000000000000,-74.31736755371094
1,1.0,4000,2082,00.479500000000000,-80.12471771240234
1,1.0,4000,2086,00.478500000000000,-78.39976501464844
1,1.0,4000,2090,00.477500000000000,-76.77799987792969
1,1.0,4000,2095,00.476250000000000,-79.16736602783203
1,1.0,4000,2097,00.475750000000000,-79.29608917236328
1,1.0,4000,2112,00.472000000000000,-72.67430114746094
1,1.0,4000,2146,00.463500000000000,-59.601837158203125
1,1.0,4000,2150,00.462500000000000,-59.20014572143555
1,1.0,4000,2152,00.462000000000000,-59.0373649597168
1,1.0,4000,2157,00.460750000000000,-59.15042495727539
1,1.0,4000,2166,00.458500000000000,-57.99259567260742
1,1.0,4000,2174,00.456500000000000,-61.008121490478516
1,1.0,4000,2178,00.455500000000000,-61.45917510986328
1,1.0,4000,2188,00.453000000000000,-57.33737564086914
1,1.0,4000,2190,00.452500000000000,-57.59766387939453
1,1.0,4000,2192,00.452000000000000,-57.7916259765625
1,1.0,4000,2193,00.451750000000000,-57.9860954284668
1,1.0,4000,2197,00.450750000000000,-62.22061538696289
1,1.0,4000,2200,00.450000000000000,-62.52549743652344
1,1.0,4000,2208,00.448000000000000,-63.99165344238281
1,1.0,4000,2212,00.447000000000000,-69.5523910522461
1,1.0,4000,2226,00.443500000000000,-83.63407135009766
1,1.0,4000,2232,00.442000000000000,-83.51616668701172
1,1.0,4000,2237,00.440750000000000,-83.30702209472656
1,1.0,4000,2238,00.440500000000000,-83.18998718261719
1,1.0,4000,2240,00.440000000000000,-82.99082946777344
1,1.0,4000,2243,00.439250000000000,-82.6429214477539
1,1.0,4000,2245,00.438750000000000,-82.33988189697266
1,1.0,4000,2247,00.438250000000000,-78.54045104980469
1,1.0,4000,2248,00.438000000000000,-78.40665435791016
1,1.0,4000,2255,00.436250000000000,-75.902099609375
1,1.0,4000,2258,00.435500000000000,-77.89046478271484
1,1.0,4000,2263,00.434250000000000,-73.89482116699219
1,1.0,4000,2282,00.429500000000000,-65.18917846679688
1,1.0,4000,2292,00.427000000000000,-69.53072357177734
1,1.0,4000,2298,00.425500000000000,-69.8813247680664
1,1.0,4000,2304,00.424000000000000,-70.29884338378906
1,1.0,4000,2308,00.423000000000000,-76.68980407714844
1,1.0,4000,2309,00.422750000000000,-76.71700286865234
1,1.0,4000,2320,00.420000000000000,-72.87539672851562
1,1.0,4000,2321,00.419750000000000,-74.92716979980469
1,1.0,4000,2336,00.416000000000000,-75.25581359863281
1,1.0,4000,2346,00.413500000000000,-75.60881042480469
1,1.0,4000,2355,00.411250000000000,-69.63201141357422
1,1.0,4000,2372,00.407000000000000,-68.23934173583984
1,1.0,4000,2390,00.402500000000000,-74.598876953125
1,1.0,4000,2391,00.402250000000000,-74.65745544433594
1,1.0,4000,2393,00.401750000000000,-75.014404296875
1,1.0,4000,2403,00.399250000000000,-83.59260559082031
1,1.0,4000,2407,00.398250000000000,-85.81698608398438
1,1.0,4000,2426,00.393500000000000,-89.07223510742188
1,1.0,4000,2437,00.390750000000000,-79.16719818115234
1,1.0,4000,2445,00.388750000000000,-79.67216491699219
1,1.0,4000,2451,00.387250000000000,-76.00568389892578
1,1.0,4000,2452,00.387000000000000,-76.08255004882812
1,1.0,4000,2454,00.386500000000000,-68.2254409790039
1,1.0,4000,2456,00.386000000000000,-68.1023941040039
1,1.0,4000,2461,00.384750000000000,-67.550048828125
1,1.0,4000,2486,00.378500000000000,-62.44441604614258
1,1.0,4000,2487,00.378250000000000,-62.606204986572266
1,1.0,4000,2497,00.375750000000000,-64.78583526611328
1,1.0,4000,2499,00.375250000000000,-65.47380065917969
1,1.0,4000,2504,00.374000000000000,-70.5270004272461
1,1.0,4000,2518,00.370500000000000,-71.05513000488281
1,1.0,4000,2524,00.369000000000000,-71.8648910522461
1,1.0,4000,2531,00.367250000000000,-74.72663116455078
1,1.0,4000,2533,00.366750000000000,-74.8835220336914
1,1.0,4000,2548,00.363000000000000,-92.59251403808594
1,1.0,4000,2552,00.362000000000000,-89.9086685180664
1,1.0,4000,2554,00.361500000000000,-89.47036743164062
1,1.0,4000,2567,00.358250000000000,-87.56536865234375
1,1.0,4000,2579,00.355250000000000,-86.43437194824219
1,1.0,4000,2591,00.352250000000000,-89.38282775878906
1,1.0,4000,2592,00.352000000000000,-89.48173522949219
1,1.0,4000,2593,00.351750000000000,-77.59703826904297
1,1.0,4000,2601,00.349750000000000,-67.80518341064453
1,1.0,4000,2607,00.348250000000000,-70.26555633544922
1,1.0,4000,2624,00.344000000000000,-78.33905029296875
1,1.0,4000,2630,00.342500000000000,-78.50284576416016
1,1.0,4000,2631,00.342250000000000,-78.54859161376953
1,1.0,4000,2639,00.340250000000000,-76.66998291015625
1,1.0,4000,2645,00.338750000000000,-74.6690902709961
1,1.0,4000,2651,00.337250000000000,-73.11473083496094
1,1.0,4000,2656,00.336000000000000,-70.12271881103516
1,1.0,4000,2679,00.330250000000000,-63.42495346069336
1,1.0,4000,2681,00.329750000000000,-63.40330123901367
1,1.0,4000,2686,00.328500000000000,-62.61296081542969
1,1.0,4000,2691,00.327250000000000,-62.11764907836914
1,1.0,4000,2704,00.324000000000000,-62.194637298583984
1,1.0,4000,2711,00.322250000000000,-55.72415542602539
1,1.0,4000,2726,00.318500000000000,-55.30643081665039
1,1.0,4000,2738,00.315500000000000,-54.552066802978516
1,1.0,4000,2741,00.314750000000000,-56.25348663330078
1,1.0,4000,2755,00.311250000000000,-71.05967712402344
1,1.0,4000,2756,00.311000000000000,-70.86885833740234
1,1.0,4000,2758,00.310500000000000,-72.82878875732422
1,1.0,4000,2790,00.302500000000000,-92.7345962524414
1,1.0,4000,2791,00.302250000000000,-94.8819808959961
1,1.0,4000,2792,00.302000000000000,-94.89111328125
1,1.0,4000,2799,00.300250000000000,-89.09772491455078
1,1.0,4000,2810,00.297500000000000,-81.07892608642578
1,1.0,4000,2825,00.293750000000000,-85.8570556640625
1,1.0,4000,2828,00.293000000000000,-86.0968246459961
1,1.0,4000,2830,00.292500000000000,-86.4023208618164
1,1.0,4000,2860,00.285000000000000,-66.56140899658203
1,1.0,4000,2873,00.281750000000000,-62.28983688354492
1,1.0,4000,2882,00.279500000000000,-65.447509765625
1,1.0,4000,2891,00.277250000000000,-62.46599578857422
1,1.0,4000,2897,00.275750000000000,-60.367828369140625
1,1.0,4000,2901,00.274750000000000,-66.26358032226562
1,1.0,4000,2918,00.270500000000000,-63.997344970703125
1,1.0,4000,2920,00.270000000000000,-64.18087768554688
1,1.0,4000,2921,00.269750000000000,-64.16006469726562
1,1.0,4000,2922,00.269500000000000,-64.04962158203125
1,1.0,4000,2933,00.266750000000000,-63.873355865478516
1,1.0,4000,2951,00.262250000000000,-59.79193115234375
1,1.0,4000,2968,00.258000000000000,-65.62792205810547
1,1.0,4000,2976,00.256000000000000,-67.35269165039062
1,1.0,4000,2999,00.250250000000000,-74.64739990234375
1,1.0,4000,3008,00.248000000000000,-75.17171478271484
1,1.0,4000,3010,00.247500000000000,-75.41053771972656
1,1.0,4000,3012,00.247000000000000,-77.68416595458984
1,1.0,4000,3016,00.246000000000000,-77.92536926269531
1,1.0,4000,3017,00.245750000000000,-77.81267547607422
1,1.0,4000,3028,00.243000000000000,-80.87570190429688
1,1.0,4000,3031,00.242250000000000,-80.87915802001953
1,1.0,4000,3039,00.240250000000000,-79.61798858642578
1,1.0,4000,3042,00.239500000000000,-73.75738525390625
1,1.0,4000,3051,00.237250000000000,-83.29283142089844
1,1.0,4000,3066,00.233500000000000,-71.22823333740234
1,1.0,4000,3070,00.232500000000000,-71.07077026367188
1,1.0,4000,3072,00.232000000000000,-71.01815032958984
1,1.0,4000,3087,00.228250000000000,-65.87306213378906
1,1.0,4000,3100,00.225000000000000,-57.62546920776367
1,1.0,4000,3123,00.219250000000000,-61.6139030456543
1,1.0,4000,3138,00.215500000000000,-62.26496124267578
1,1.0,4000,3139,00.215250000000000,-62.21331024169922
1,1.0,4000,3146,00.213500000000000,-61.53438949584961
1,1.0,4000,3151,00.212250000000000,-65.28245544433594
1,1.0,4000,3156,00.211000000000000,-65.18003845214844
1,1.0,4000,3160,00.210000000000000,-71.27622985839844
1,1.0,4000,3162,00.209500000000000,-71.30683135986328
1,1.0,4000,3178,00.205500000000000,-66.64889526367188
1,1.0,4000,3196,00.201000000000000,-65.2008285522461
1,1.0,4000,3197,00.200750000000000,-65.2757797241211
1,1.0,4000,3204,00.199000000000000,-60.96613693237305
1,1.0,4000,3207,00.198250000000000,-60.90350341796875
1,1.0,4000,3231,00.192250000000000,-63.12234878540039
1,1.0,4000,3234,00.191500000000000,-62.88036346435547
1,1.0,4000,3241,00.189750000000000,-67.09051513671875
1,1.0,4000,3244,00.189000000000000,-66.92546081542969
1,1.0,4000,3245,00.188750000000000,-66.78411102294922
1,1.0,4000,3247,00.188250000000000,-66.71603393554688
1,1.0,4000,3248,00.188000000000000,-66.86343383789062
1,1.0,4000,3268,00.183000000000000,-65.85684204101562
1,1.0,4000,3273,00.181750000000000,-62.16047286987305
1,1.0,4000,3282,00.179500000000000,-63.14509201049805
1,1.0,4000,3284,00.179000000000000,-65.13998413085938
1,1.0,4000,3306,00.173500000000000,-53.03487777709961
1,1.0,4000,3314,00.171500000000000,-55.1192512512207
1,1.0,4000,3328,00.168000000000000,-53.68013381958008
1,1.0,4000,3329,00.167750000000000,-53.644710540771484
1,1.0,4000,3334,00.166500000000000,-53.47102737426758
1,1.0,4000,3339,00.165250000000000,-55.206024169921875
1,1.0,4000,3346,00.163500000000000,-55.70819854736328
1,1.0,4000,3375,00.156250000000000,-84.1606674194336
1,1.0,4000,3377,00.155750000000000,-84.43254852294922
1,1.0,4000,3379,00.155250000000000,-90.29280090332031
1,1.0,4000,3387,00.153250000000000,-88.92876434326172
1,1.0,4000,3404,00.149000000000000,-74.85176849365234
1,1.0,4000,3409,00.147750000000000,-67.28105163574219
1,1.0,4000,3431,00.142250000000000,-55.46778869628906
1,1.0,4000,3434,00.141500000000000,-55.4659423828125
1,1.0,4000,3439,00.140250000000000,-55.28602600097656
1,1.0,4000,3446,00.138500000000000,-55.14582824707031
1,1.0,4000,3450,00.137500000000000,-55.223567962646484
1,1.0,4000,3452,00.137000000000000,-55.0331916809082
1,1.0,4000,3458,00.135500000000000,-54.51813507080078
1,1.0,4000,3459,00.135250000000000,-54.498836517333984
1,1.0,4000,3465,00.133750000000000,-54.536460876464844
1,1.0,4000,3472,00.132000000000000,-53.7630500793457
1,1.0,4000,3478,00.130500000000000,-52.74776840209961
1,1.0,4000,3481,00.129750000000000,-52.326698303222656
1,1.0,4000,3498,00.125500000000000,-53.455623626708984
1,1.0,4000,3500,00.125000000000000,-61.412113189697266
1,1.0,4000,3510,00.122500000000000,-60.52151107788086
1,1.0,4000,3513,00.121750000000000,-62.09187698364258
1,1.0,4000,3520,00.120000000000000,-63.65531539916992
1,1.0,4000,3536,00.116000000000000,-65.13292694091797
1,1.0,4000,3538,00.115500000000000,-65.02068328857422
1,1.0,4000,3544,00.114000000000000,-72.5286636352539
1,1.0,4000,3548,00.113000000000000,-74.50147247314453
1,1.0,4000,3550,00.112500000000000,-66.35477447509766
1,1.0,4000,3564,00.109000000000000,-64.12895965576172
1,1.0,4000,3581,00.104750000000000,-65.66036224365234
1,1.0,4000,3593,00.101750000000000,-59.80950164794922
1,1.0,4000,3601,00.0997500000000000,-63.15888595581055
1,1.0,4000,3619,00.0952500000000000,-70.33540344238281
1,1.0,4000,3621,00.0947500000000000,-68.24163818359375
1,1.0,4000,3623,00.0942500000000000,-68.35640716552734
1,1.0,4000,3626,00.0935000000000000,-72.45203399658203
1,1.0,4000,3629,00.0927500000000000,-70.44187927246094
1,1.0,4000,3646,00.0885000000000000,-64.1441650390625
1,1.0,4000,3657,00.0857500000000000,-68.4616470336914
1,1.0,4000,3658,00.0855000000000000,-70.46944427490234
1,1.0,4000,3671,00.0822500000000000,-64.63396453857422
1,1.0,4000,3701,00.0747500000000000,-86.2197494506836
1,1.0,4000,3703,00.0742500000000000,-86.27449798583984
1,1.0,4000,3727,00.0682500000000000,-127.82853698730469
1,1.0,4000,3731,00.0672500000000000,-117.95368194580078
1,1.0,4000,3733,00.0667500000000000,-118.0365982055664
1,1.0,4000,3739,00.0652500000000000,-117.9658432006836
1,1.0,4000,3742,00.0645000000000000,-111.95972442626953
1,1.0,4000,3744,00.0640000000000000,-112.28105926513672
1,1.0,4000,3753,00.0617500000000000,-101.94605255126953
1,1.0,4000,3760,00.0600000000000000,-76.3759765625
1,1.0,4000,3773,00.0567500000000000,-56.346927642822266
1,1.0,4000,3781,00.0547500000000000,-60.78556823730469
1,1.0,4000,3794,00.0515000000000000,-62.56025695800781
1,1.0,4000,3796,00.0510000000000000,-62.57846450805664
1,1.0,4000,3799,00.0502500000000000,-68.64897918701172
1,1.0,4000,3811,00.0472500000000000,-78.47542572021484
1,1.0,4000,3815,00.0462500000000000,-78.45442962646484
1,1.0,4000,3820,00.0450000000000000,-86.24977111816406
1,1.0,4000,3822,00.0445000000000000,-86.23603820800781
1,1.0,4000,3832,00.0420000000000000,-76.2613525390625
1,1.0,4000,3836,00.0410000000000000,-76.47657775878906
