omega,beta0,E,episode,beta,average R^T
10,0,4000,5492,0,-503.1214904785156
10,0,4000,5496,0,-500.2317810058594
10,0,4000,5502,0,-495.5303955078125
10,0,4000,5508,0,-498.0483703613281
10,0,4000,5513,0,-496.2774963378906
10,0,4000,5516,0,-501.34100341796875
10,0,4000,5518,0,-503.37646484375
10,0,4000,5533,0,-506.9319763183594
10,0,4000,5542,0,-548.278564453125
10,0,4000,5550,0,-553.3119506835938
10,0,4000,5567,0,-552.660400390625
10,0,4000,5572,0,-561.0878295898438
10,0,4000,5574,0,-557.713134765625
10,0,4000,5586,0,-526.4573974609375
10,0,4000,5588,0,-527.5723266601562
10,0,4000,5594,0,-515.1282958984375
10,0,4000,5606,0,-509.3855285644531
10,0,4000,5611,0,-500.9482116699219
10,0,4000,5621,0,-499.44293212890625
10,0,4000,5631,0,-509.4036560058594
10,0,4000,5648,0,-540.8036499023438
10,0,4000,5659,0,-571.9180297851562
10,0,4000,5661,0,-592.5280151367188
10,0,4000,5665,0,-596.8258666992188
10,0,4000,5677,0,-590.2487182617188
10,0,4000,5680,0,-595.5777587890625
10,0,4000,5721,0,-543.8116455078125
10,0,4000,5724,0,-547.150146484375
10,0,4000,5728,0,-548.716796875
10,0,4000,5742,0,-561.0521850585938
10,0,4000,5753,0,-592.8749389648438
10,0,4000,5760,0,-605.1804809570312
10,0,4000,5767,0,-609.4744873046875
10,0,4000,5777,0,-605.7775268554688
10,0,4000,5780,0,-605.2299194335938
10,0,4000,5785,0,-603.933837890625
10,0,4000,5790,0,-607.5230712890625
10,0,4000,5796,0,-575.8480834960938
10,0,4000,5808,0,-584.2401733398438
10,0,4000,5809,0,-580.784912109375
10,0,4000,5826,0,-578.4392700195312
10,0,4000,5829,0,-576.6522827148438
10,0,4000,5836,0,-578.4261474609375
10,0,4000,5848,0,-551.294189453125
10,0,4000,5863,0,-512.5991821289062
10,0,4000,5865,0,-507.84283447265625
10,0,4000,5872,0,-515.8673095703125
10,0,4000,5882,0,-509.44866943359375
10,0,4000,5890,0,-509.6300964355469
10,0,4000,5892,0,-508.60687255859375
10,0,4000,5894,0,-511.8244323730469
10,0,4000,5899,0,-516.8062133789062
10,0,4000,5908,0,-527.1464233398438
10,0,4000,5918,0,-511.4894104003906
10,0,4000,5919,0,-511.521728515625
10,0,4000,5929,0,-501.3014221191406
10,0,4000,5933,0,-501.6202087402344
10,0,4000,5934,0,-502.9692077636719
10,0,4000,5953,0,-502.6100769042969
10,0,4000,5958,0,-509.3758544921875
10,0,4000,5960,0,-510.2879333496094
10,0,4000,5964,0,-508.04937744140625
10,0,4000,5973,0,-508.9527893066406
10,0,4000,5991,0,-513.8517456054688
10,0,4000,6011,0,-494.7272033691406
10,0,4000,6016,0,-497.9844665527344
10,0,4000,6025,0,-500.23614501953125
10,0,4000,6031,0,-497.4596862792969
10,0,4000,6032,0,-496.4541015625
10,0,4000,6033,0,-495.90252685546875
10,0,4000,6036,0,-495.998291015625
10,0,4000,6039,0,-491.9744873046875
10,0,4000,6061,0,-505.8203430175781
10,0,4000,6078,0,-498.9258728027344
10,0,4000,6079,0,-497.9450988769531
10,0,4000,6083,0,-499.4576416015625
10,0,4000,6088,0,-505.27130126953125
10,0,4000,6095,0,-530.0301513671875
10,0,4000,6104,0,-523.2369384765625
10,0,4000,6106,0,-521.93017578125
10,0,4000,6116,0,-516.6777954101562
10,0,4000,6122,0,-516.84716796875
10,0,4000,6124,0,-515.8072509765625
10,0,4000,6130,0,-507.9074401855469
10,0,4000,6132,0,-507.679443359375
10,0,4000,6134,0,-525.93115234375
10,0,4000,6146,0,-505.62835693359375
10,0,4000,6148,0,-508.18585205078125
10,0,4000,6150,0,-504.4095458984375
10,0,4000,6173,0,-505.5932922363281
10,0,4000,6182,0,-506.5465087890625
10,0,4000,6185,0,-490.0527038574219
10,0,4000,6201,0,-500.0594787597656
10,0,4000,6211,0,-499.3936462402344
10,0,4000,6212,0,-498.2772521972656
10,0,4000,6214,0,-494.56365966796875
10,0,4000,6220,0,-503.9402160644531
10,0,4000,6226,0,-507.5349426269531
10,0,4000,6233,0,-509.1087646484375
10,0,4000,6238,0,-501.0062255859375
10,0,4000,6245,0,-541.6253051757812
10,0,4000,6251,0,-628.71533203125
10,0,4000,6264,0,-674.0432739257812
10,0,4000,6271,0,-654.1784057617188
10,0,4000,6290,0,-651.4899291992188
10,0,4000,6310,0,-493.3225402832031
10,0,4000,6313,0,-495.51727294921875
10,0,4000,6317,0,-494.9321594238281
10,0,4000,6318,0,-494.3699035644531
10,0,4000,6325,0,-493.9832458496094
10,0,4000,6342,0,-494.910888671875
10,0,4000,6353,0,-479.6640625
10,0,4000,6364,0,-493.4754638671875
10,0,4000,6371,0,-507.96142578125
10,0,4000,6377,0,-512.7546997070312
10,0,4000,6401,0,-539.82666015625
10,0,4000,6424,0,-499.5198059082031
10,0,4000,6448,0,-503.80615234375
10,0,4000,6456,0,-508.69342041015625
10,0,4000,6460,0,-504.81707763671875
10,0,4000,6473,0,-500.5591735839844
10,0,4000,6484,0,-511.5252685546875
10,0,4000,6488,0,-500.3597412109375
10,0,4000,6496,0,-510.86151123046875
10,0,4000,6497,0,-509.9928894042969
10,0,4000,6501,0,-517.4064331054688
10,0,4000,6510,0,-508.73138427734375
10,0,4000,6511,0,-509.146240234375
10,0,4000,6521,0,-510.5014953613281
10,0,4000,6522,0,-509.90753173828125
10,0,4000,6523,0,-508.5700378417969
10,0,4000,6531,0,-506.1000061035156
10,0,4000,6535,0,-504.13250732421875
10,0,4000,6551,0,-486.2098388671875
10,0,4000,6575,0,-508.4820556640625
10,0,4000,6579,0,-512.2386474609375
10,0,4000,6581,0,-515.2312622070312
10,0,4000,6582,0,-511.2698669433594
10,0,4000,6585,0,-512.3519287109375
10,0,4000,6594,0,-510.28118896484375
10,0,4000,6595,0,-595.2889404296875
10,0,4000,6604,0,-609.6946411132812
10,0,4000,6607,0,-609.80615234375
10,0,4000,6617,0,-605.5180053710938
10,0,4000,6622,0,-600.928466796875
10,0,4000,6658,0,-514.515625
10,0,4000,6667,0,-510.0409240722656
10,0,4000,6669,0,-508.5205078125
10,0,4000,6673,0,-500.87469482421875
10,0,4000,6679,0,-490.4396057128906
10,0,4000,6682,0,-493.5896911621094
10,0,4000,6689,0,-503.4540710449219
10,0,4000,6692,0,-501.8370361328125
10,0,4000,6697,0,-489.9526062011719
10,0,4000,6700,0,-485.4902038574219
10,0,4000,6708,0,-488.8743591308594
10,0,4000,6712,0,-485.8270568847656
10,0,4000,6716,0,-504.4804382324219
10,0,4000,6726,0,-508.51904296875
10,0,4000,6727,0,-506.544189453125
10,0,4000,6739,0,-497.2996826171875
10,0,4000,6743,0,-499.90838623046875
10,0,4000,6750,0,-502.31951904296875
10,0,4000,6754,0,-496.2498779296875
10,0,4000,6765,0,-479.17291259765625
10,0,4000,6777,0,-479.31036376953125
10,0,4000,6793,0,-485.9950256347656
10,0,4000,6818,0,-497.27264404296875
10,0,4000,6833,0,-567.510009765625
10,0,4000,6841,0,-566.081298828125
10,0,4000,6847,0,-566.8189697265625
10,0,4000,6851,0,-566.5347290039062
10,0,4000,6855,0,-570.1840209960938
10,0,4000,6863,0,-571.3384399414062
10,0,4000,6869,0,-549.5925903320312
10,0,4000,6870,0,-541.4810791015625
10,0,4000,6887,0,-508.5127868652344
10,0,4000,6896,0,-503.1818542480469
10,0,4000,6902,0,-504.1780090332031
10,0,4000,6910,0,-507.41546630859375
10,0,4000,6913,0,-509.3439025878906
10,0,4000,6917,0,-514.9998779296875
10,0,4000,6927,0,-524.09228515625
10,0,4000,6935,0,-510.27398681640625
10,0,4000,6938,0,-512.5451049804688
10,0,4000,6952,0,-524.3285522460938
10,0,4000,6956,0,-522.6715698242188
10,0,4000,6964,0,-517.3854370117188
10,0,4000,6967,0,-514.1126708984375
10,0,4000,6973,0,-508.36358642578125
10,0,4000,6991,0,-499.5787048339844
10,0,4000,6993,0,-498.62353515625
10,0,4000,7011,0,-489.0983581542969
10,0,4000,7015,0,-488.70318603515625
10,0,4000,7018,0,-487.6781311035156
10,0,4000,7033,0,-486.4225769042969
10,0,4000,7036,0,-486.1256408691406
10,0,4000,7040,0,-484.2939453125
10,0,4000,7047,0,-474.20416259765625
10,0,4000,7060,0,-473.95965576171875
10,0,4000,7066,0,-490.43853759765625
10,0,4000,7080,0,-504.92791748046875
10,0,4000,7092,0,-514.1497802734375
10,0,4000,7099,0,-529.6138916015625
10,0,4000,7107,0,-532.134033203125
10,0,4000,7115,0,-521.8842163085938
10,0,4000,7116,0,-521.1533203125
10,0,4000,7121,0,-523.9608764648438
10,0,4000,7125,0,-519.0741577148438
10,0,4000,7138,0,-523.4981079101562
10,0,4000,7142,0,-525.319580078125
10,0,4000,7156,0,-507.9256591796875
10,0,4000,7168,0,-506.5840759277344
10,0,4000,7169,0,-506.59375
10,0,4000,7176,0,-503.6618957519531
10,0,4000,7184,0,-487.9100036621094
10,0,4000,7190,0,-478.1007080078125
10,0,4000,7196,0,-479.1366882324219
10,0,4000,7203,0,-476.4002990722656
10,0,4000,7205,0,-475.69781494140625
10,0,4000,7214,0,-481.6722717285156
10,0,4000,7216,0,-480.0644226074219
10,0,4000,7217,0,-477.918701171875
10,0,4000,7236,0,-483.4317932128906
10,0,4000,7239,0,-483.8397521972656
10,0,4000,7248,0,-478.44952392578125
10,0,4000,7261,0,-493.28704833984375
10,0,4000,7272,0,-522.430908203125
10,0,4000,7275,0,-521.5323486328125
10,0,4000,7285,0,-522.0723266601562
10,0,4000,7301,0,-540.0921020507812
10,0,4000,7312,0,-521.0065307617188
10,0,4000,7315,0,-530.1411743164062
10,0,4000,7330,0,-507.4973449707031
10,0,4000,7340,0,-484.8594970703125
10,0,4000,7341,0,-485.776611328125
10,0,4000,7346,0,-497.00323486328125
10,0,4000,7347,0,-497.2691345214844
10,0,4000,7352,0,-501.74822998046875
10,0,4000,7354,0,-504.2201232910156
10,0,4000,7358,0,-507.9917907714844
10,0,4000,7359,0,-512.5022583007812
10,0,4000,7360,0,-514.567626953125
10,0,4000,7375,0,-511.622802734375
10,0,4000,7382,0,-528.0250854492188
10,0,4000,7383,0,-530.810791015625
10,0,4000,7387,0,-526.2578125
10,0,4000,7389,0,-523.1758422851562
10,0,4000,7398,0,-518.7894897460938
10,0,4000,7402,0,-520.1365966796875
10,0,4000,7405,0,-521.4796752929688
10,0,4000,7431,0,-507.00579833984375
10,0,4000,7432,0,-528.0025024414062
10,0,4000,7441,0,-531.6238403320312
10,0,4000,7444,0,-537.64501953125
10,0,4000,7448,0,-552.502685546875
10,0,4000,7451,0,-547.7623291015625
10,0,4000,7461,0,-538.9793090820312
10,0,4000,7462,0,-539.0776977539062
10,0,4000,7463,0,-531.5390014648438
10,0,4000,7464,0,-532.1644287109375
10,0,4000,7469,0,-531.546142578125
10,0,4000,7475,0,-530.1902465820312
10,0,4000,7479,0,-518.963623046875
10,0,4000,7481,0,-516.415283203125
10,0,4000,7497,0,-464.66265869140625
10,0,4000,7503,0,-473.7431640625
10,0,4000,7504,0,-473.06341552734375
10,0,4000,7512,0,-474.4931335449219
10,0,4000,7518,0,-475.86505126953125
10,0,4000,7523,0,-475.3895263671875
10,0,4000,7531,0,-486.45892333984375
10,0,4000,7538,0,-485.9387512207031
10,0,4000,7548,0,-502.05181884765625
10,0,4000,7566,0,-495.4278869628906
10,0,4000,7574,0,-492.03961181640625
10,0,4000,7597,0,-498.0635986328125
10,0,4000,7604,0,-474.87359619140625
10,0,4000,7610,0,-477.2615966796875
10,0,4000,7613,0,-478.716552734375
10,0,4000,7644,0,-474.974609375
10,0,4000,7645,0,-475.2978820800781
10,0,4000,7661,0,-476.54290771484375
10,0,4000,7662,0,-476.5239562988281
10,0,4000,7672,0,-483.4729309082031
10,0,4000,7675,0,-482.79522705078125
10,0,4000,7677,0,-483.98876953125
10,0,4000,7688,0,-476.80499267578125
10,0,4000,7694,0,-484.727783203125
10,0,4000,7697,0,-482.3118896484375
10,0,4000,7701,0,-481.1900939941406
10,0,4000,7717,0,-485.9842529296875
10,0,4000,7719,0,-482.8417053222656
10,0,4000,7720,0,-483.43133544921875
10,0,4000,7724,0,-477.4757080078125
10,0,4000,7727,0,-476.46075439453125
10,0,4000,7729,0,-476.58502197265625
10,0,4000,7732,0,-480.424560546875
10,0,4000,7743,0,-481.68292236328125
10,0,4000,7747,0,-478.14471435546875
10,0,4000,7758,0,-479.482177734375
10,0,4000,7761,0,-483.1319580078125
10,0,4000,7781,0,-467.4913635253906
10,0,4000,7789,0,-479.0325927734375
10,0,4000,7799,0,-493.1456604003906
10,0,4000,7800,0,-496.2084655761719
10,0,4000,7811,0,-494.0403137207031
10,0,4000,7834,0,-491.701904296875
10,0,4000,7839,0,-501.4212646484375
10,0,4000,7856,0,-495.6512756347656
10,0,4000,7873,0,-528.317138671875
10,0,4000,7879,0,-531.6466064453125
10,0,4000,7881,0,-534.8014526367188
10,0,4000,7900,0,-525.9405517578125
10,0,4000,7901,0,-525.1956176757812
10,0,4000,7905,0,-519.8963012695312
10,0,4000,7909,0,-489.952392578125
10,0,4000,7927,0,-498.8242492675781
10,0,4000,7933,0,-492.8787841796875
10,0,4000,7934,0,-491.0188293457031
10,0,4000,7976,0,-484.1330261230469
10,0,4000,7984,0,-486.84039306640625
10,0,4000,7992,0,-482.70648193359375
10,0,4000,7993,0,-484.1064147949219
10,0,4000,8002,0,-489.231201171875
