omega,beta0,E,episode,beta,average R^T
100,0,4000,2741,0,-14117.466796875
100,0,4000,2755,0,-14109.2607421875
100,0,4000,2756,0,-14168.4169921875
100,0,4000,2758,0,-14135.763671875
100,0,4000,2790,0,-14102.5673828125
100,0,4000,2791,0,-14073.3115234375
100,0,4000,2792,0,-14069.4091796875
100,0,4000,2799,0,-14074.12890625
100,0,4000,2810,0,-13867.833984375
100,0,4000,2825,0,-13722.791015625
100,0,4000,2828,0,-13550.37890625
100,0,4000,2830,0,-13530.484375
100,0,4000,2860,0,-13646.171875
100,0,4000,2873,0,-13627.033203125
100,0,4000,2882,0,-13436.7216796875
100,0,4000,2891,0,-13005.97265625
100,0,4000,2897,0,-12811.6142578125
100,0,4000,2901,0,-12747.6103515625
100,0,4000,2918,0,-12828.1728515625
100,0,4000,2920,0,-12836.498046875
100,0,4000,2921,0,-12856.1005859375
100,0,4000,2922,0,-12810.9775390625
100,0,4000,2933,0,-13356.4423828125
100,0,4000,2951,0,-13656.4169921875
100,0,4000,2968,0,-13471.689453125
100,0,4000,2976,0,-13584.373046875
100,0,4000,2999,0,-13971.7783203125
100,0,4000,3008,0,-13985.2080078125
100,0,4000,3010,0,-14098.0703125
100,0,4000,3012,0,-14186.0
100,0,4000,3016,0,-14380.46484375
100,0,4000,3017,0,-14295.06640625
100,0,4000,3028,0,-14529.3369140625
100,0,4000,3031,0,-14733.78125
100,0,4000,3039,0,-14685.41015625
100,0,4000,3042,0,-14700.3388671875
100,0,4000,3051,0,-15477.0537109375
100,0,4000,3066,0,-15776.4736328125
100,0,4000,3070,0,-15897.052734375
100,0,4000,3072,0,-15947.0751953125
100,0,4000,3087,0,-16343.6474609375
100,0,4000,3100,0,-16774.01953125
100,0,4000,3123,0,-17230.57421875
100,0,4000,3138,0,-17079.37109375
100,0,4000,3139,0,-17064.580078125
100,0,4000,3146,0,-17064.8046875
100,0,4000,3151,0,-16726.484375
100,0,4000,3156,0,-16701.921875
100,0,4000,3160,0,-16750.0234375
100,0,4000,3162,0,-16620.3046875
100,0,4000,3178,0,-16002.6005859375
100,0,4000,3196,0,-14814.2958984375
100,0,4000,3197,0,-14879.5166015625
100,0,4000,3204,0,-14801.7490234375
100,0,4000,3207,0,-14686.1064453125
100,0,4000,3231,0,-14464.9453125
100,0,4000,3234,0,-14543.7666015625
100,0,4000,3241,0,-14290.5947265625
100,0,4000,3244,0,-14094.513671875
100,0,4000,3245,0,-14018.0654296875
100,0,4000,3247,0,-14006.728515625
100,0,4000,3248,0,-13957.849609375
100,0,4000,3268,0,-13331.802734375
100,0,4000,3273,0,-13482.8408203125
100,0,4000,3282,0,-13496.912109375
100,0,4000,3284,0,-13533.0625
100,0,4000,3306,0,-15253.814453125
100,0,4000,3314,0,-15741.75
100,0,4000,3328,0,-16397.13671875
100,0,4000,3329,0,-16447.76953125
100,0,4000,3334,0,-16724.580078125
100,0,4000,3339,0,-16908.470703125
100,0,4000,3346,0,-17055.21875
100,0,4000,3375,0,-16873.623046875
100,0,4000,3377,0,-16897.794921875
100,0,4000,3379,0,-16839.69921875
100,0,4000,3387,0,-16710.56640625
100,0,4000,3404,0,-15714.1162109375
100,0,4000,3409,0,-15410.7646484375
100,0,4000,3431,0,-13992.376953125
100,0,4000,3434,0,-13721.669921875
100,0,4000,3439,0,-13271.041015625
100,0,4000,3446,0,-12514.2353515625
100,0,4000,3450,0,-12314.5771484375
100,0,4000,3452,0,-12221.8466796875
100,0,4000,3458,0,-11896.76171875
100,0,4000,3459,0,-11834.65234375
100,0,4000,3465,0,-11696.1259765625
100,0,4000,3472,0,-11081.8623046875
100,0,4000,3478,0,-11059.7802734375
100,0,4000,3481,0,-11097.9970703125
100,0,4000,3498,0,-11033.7861328125
100,0,4000,3500,0,-10896.3642578125
100,0,4000,3510,0,-10409.3818359375
100,0,4000,3513,0,-10099.13671875
100,0,4000,3520,0,-10083.880859375
100,0,4000,3536,0,-9751.72265625
100,0,4000,3538,0,-9649.9912109375
100,0,4000,3544,0,-9670.2041015625
100,0,4000,3548,0,-9607.7724609375
100,0,4000,3550,0,-9570.205078125
100,0,4000,3564,0,-9529.796875
100,0,4000,3581,0,-8494.716796875
100,0,4000,3593,0,-8029.06494140625
100,0,4000,3601,0,-7373.2099609375
100,0,4000,3619,0,-6829.369140625
100,0,4000,3621,0,-7036.2802734375
100,0,4000,3623,0,-7030.62744140625
100,0,4000,3626,0,-7228.1162109375
100,0,4000,3629,0,-6997.4609375
100,0,4000,3646,0,-7192.44091796875
100,0,4000,3657,0,-7722.8115234375
100,0,4000,3658,0,-7731.2177734375
100,0,4000,3671,0,-8122.43701171875
100,0,4000,3701,0,-8495.6220703125
100,0,4000,3703,0,-8290.111328125
100,0,4000,3727,0,-7887.50634765625
100,0,4000,3731,0,-7873.55615234375
100,0,4000,3733,0,-7741.74462890625
100,0,4000,3739,0,-7800.90283203125
100,0,4000,3742,0,-7590.5908203125
100,0,4000,3744,0,-7591.13427734375
100,0,4000,3753,0,-7668.158203125
100,0,4000,3760,0,-7799.93359375
100,0,4000,3773,0,-8568.2939453125
100,0,4000,3781,0,-8971.5458984375
100,0,4000,3794,0,-9359.169921875
100,0,4000,3796,0,-9325.5263671875
100,0,4000,3799,0,-9116.1591796875
100,0,4000,3811,0,-9383.119140625
100,0,4000,3815,0,-9201.4609375
100,0,4000,3820,0,-8983.3720703125
100,0,4000,3822,0,-9017.837890625
100,0,4000,3832,0,-8540.87890625
100,0,4000,3836,0,-8304.640625
100,0,4000,3849,0,-8137.02880859375
100,0,4000,3865,0,-7471.66845703125
100,0,4000,3870,0,-7387.3515625
100,0,4000,3877,0,-7110.20654296875
100,0,4000,3902,0,-6898.81201171875
100,0,4000,3903,0,-6883.23046875
100,0,4000,3911,0,-6662.93359375
100,0,4000,3921,0,-6354.36962890625
100,0,4000,3929,0,-5953.86279296875
100,0,4000,3936,0,-5803.84130859375
100,0,4000,3940,0,-5773.7880859375
100,0,4000,3951,0,-5631.15869140625
100,0,4000,3957,0,-5693.6689453125
100,0,4000,3963,0,-5956.564453125
100,0,4000,3985,0,-6192.18798828125
100,0,4000,3996,0,-6143.955078125
100,0,4000,4001,0,-6274.71142578125
100,0,4000,4010,0,-6017.80615234375
100,0,4000,4011,0,-5875.55908203125
100,0,4000,4023,0,-6057.1962890625
100,0,4000,4034,0,-5918.34521484375
100,0,4000,4037,0,-5946.7041015625
100,0,4000,4047,0,-5943.48193359375
100,0,4000,4048,0,-5964.54052734375
100,0,4000,4049,0,-5909.19775390625
100,0,4000,4094,0,-6721.26025390625
100,0,4000,4099,0,-6653.0673828125
100,0,4000,4100,0,-6703.7373046875
100,0,4000,4110,0,-6162.14599609375
100,0,4000,4183,0,-9626.5615234375
100,0,4000,4194,0,-9588.05859375
100,0,4000,4195,0,-9585.7275390625
100,0,4000,4197,0,-9755.013671875
100,0,4000,4199,0,-9753.9306640625
100,0,4000,4202,0,-9908.560546875
100,0,4000,4203,0,-9941.8642578125
100,0,4000,4205,0,-9955.466796875
100,0,4000,4228,0,-11522.572265625
100,0,4000,4233,0,-11784.0810546875
100,0,4000,4236,0,-12019.7568359375
100,0,4000,4244,0,-12134.9267578125
100,0,4000,4255,0,-12044.6767578125
100,0,4000,4264,0,-11948.609375
100,0,4000,4267,0,-11944.029296875
100,0,4000,4268,0,-11971.291015625
100,0,4000,4283,0,-11852.259765625
100,0,4000,4299,0,-12069.78125
100,0,4000,4305,0,-12120.5810546875
100,0,4000,4309,0,-12153.7529296875
100,0,4000,4318,0,-12435.4287109375
100,0,4000,4320,0,-12461.25
100,0,4000,4329,0,-12945.3359375
100,0,4000,4333,0,-13077.2314453125
100,0,4000,4339,0,-13201.80859375
100,0,4000,4344,0,-13364.3359375
100,0,4000,4370,0,-13764.84765625
100,0,4000,4379,0,-13856.1328125
100,0,4000,4394,0,-14046.7314453125
100,0,4000,4401,0,-14253.416015625
100,0,4000,4407,0,-14374.482421875
100,0,4000,4411,0,-14574.1005859375
100,0,4000,4412,0,-14539.2216796875
100,0,4000,4431,0,-15181.548828125
100,0,4000,4432,0,-15300.001953125
100,0,4000,4434,0,-15334.48046875
100,0,4000,4440,0,-15572.9140625
100,0,4000,4470,0,-16842.0234375
100,0,4000,4476,0,-16682.462890625
100,0,4000,4480,0,-16557.013671875
100,0,4000,4483,0,-16346.27734375
100,0,4000,4491,0,-15808.2451171875
100,0,4000,4493,0,-15697.1728515625
100,0,4000,4510,0,-14312.134765625
100,0,4000,4511,0,-14298.3720703125
100,0,4000,4530,0,-14155.4609375
100,0,4000,4531,0,-14230.1865234375
100,0,4000,4534,0,-14323.6787109375
100,0,4000,4543,0,-14685.0791015625
100,0,4000,4551,0,-14961.943359375
100,0,4000,4553,0,-14952.3203125
100,0,4000,4554,0,-14996.9345703125
100,0,4000,4569,0,-15478.576171875
100,0,4000,4579,0,-15354.28125
100,0,4000,4582,0,-15431.240234375
100,0,4000,4593,0,-16587.359375
100,0,4000,4596,0,-16749.033203125
100,0,4000,4598,0,-16949.650390625
100,0,4000,4600,0,-17223.67578125
100,0,4000,4612,0,-18017.43359375
100,0,4000,4629,0,-19914.046875
100,0,4000,4644,0,-20165.0625
100,0,4000,4650,0,-19919.87109375
100,0,4000,4657,0,-19839.5859375
100,0,4000,4665,0,-19916.345703125
100,0,4000,4669,0,-19931.591796875
100,0,4000,4676,0,-19328.765625
100,0,4000,4677,0,-19279.509765625
100,0,4000,4678,0,-19266.978515625
100,0,4000,4688,0,-18618.853515625
100,0,4000,4714,0,-16271.708984375
100,0,4000,4719,0,-15880.91015625
100,0,4000,4735,0,-15094.3271484375
100,0,4000,4740,0,-15179.64453125
100,0,4000,4746,0,-15785.9033203125
100,0,4000,4750,0,-16041.9921875
100,0,4000,4751,0,-16276.21875
100,0,4000,4759,0,-17536.70703125
100,0,4000,4762,0,-18263.09765625
100,0,4000,4763,0,-18375.326171875
100,0,4000,4765,0,-18654.802734375
100,0,4000,4768,0,-18904.189453125
100,0,4000,4777,0,-20208.05859375
100,0,4000,4781,0,-20531.509765625
100,0,4000,4785,0,-21106.138671875
100,0,4000,4788,0,-21114.18359375
100,0,4000,4789,0,-21282.240234375
100,0,4000,4795,0,-21655.140625
100,0,4000,4801,0,-21849.876953125
100,0,4000,4803,0,-21887.72265625
100,0,4000,4806,0,-22292.98828125
100,0,4000,4841,0,-24781.685546875
100,0,4000,4853,0,-25192.2578125
100,0,4000,4872,0,-25338.130859375
100,0,4000,4874,0,-25401.275390625
100,0,4000,4890,0,-26600.185546875
100,0,4000,4893,0,-26933.265625
100,0,4000,4895,0,-26817.009765625
100,0,4000,4896,0,-26842.115234375
100,0,4000,4915,0,-28149.013671875
100,0,4000,4939,0,-27090.220703125
100,0,4000,4942,0,-27051.224609375
100,0,4000,4955,0,-26726.443359375
100,0,4000,4963,0,-26447.548828125
100,0,4000,4972,0,-26226.5859375
100,0,4000,4975,0,-26107.28515625
100,0,4000,4977,0,-26226.27734375
100,0,4000,4978,0,-26291.57421875
100,0,4000,4992,0,-26598.486328125
100,0,4000,5000,0,-26732.4609375
100,0,4000,5022,0,-28037.3125
100,0,4000,5028,0,-28320.8046875
100,0,4000,5031,0,-28294.5703125
100,0,4000,5038,0,-28273.650390625
100,0,4000,5051,0,-28925.986328125
100,0,4000,5053,0,-28990.724609375
100,0,4000,5054,0,-29037.349609375
100,0,4000,5061,0,-28424.09765625
100,0,4000,5079,0,-27582.2421875
100,0,4000,5095,0,-26654.03125
100,0,4000,5102,0,-25367.390625
100,0,4000,5107,0,-24914.857421875
100,0,4000,5108,0,-24609.740234375
100,0,4000,5114,0,-24284.994140625
100,0,4000,5127,0,-22735.626953125
100,0,4000,5129,0,-22770.32421875
100,0,4000,5135,0,-22172.755859375
100,0,4000,5161,0,-20623.822265625
100,0,4000,5166,0,-20470.72265625
100,0,4000,5179,0,-20146.037109375
100,0,4000,5183,0,-20570.6953125
100,0,4000,5201,0,-21419.87109375
100,0,4000,5209,0,-22335.76953125
100,0,4000,5232,0,-24253.490234375
100,0,4000,5235,0,-24292.865234375
100,0,4000,5236,0,-24369.505859375
100,0,4000,5240,0,-24819.322265625
100,0,4000,5241,0,-24914.7109375
100,0,4000,5245,0,-25161.45703125
100,0,4000,5267,0,-26297.328125
100,0,4000,5290,0,-25988.046875
100,0,4000,5303,0,-25668.623046875
100,0,4000,5319,0,-25826.287109375
100,0,4000,5330,0,-25808.736328125
100,0,4000,5346,0,-26139.609375
100,0,4000,5349,0,-26433.51171875
100,0,4000,5360,0,-26933.3984375
100,0,4000,5361,0,-26948.359375
100,0,4000,5364,0,-26959.951171875
100,0,4000,5381,0,-27690.6875
100,0,4000,5385,0,-27738.431640625
100,0,4000,5405,0,-28562.681640625
100,0,4000,5407,0,-28619.080078125
100,0,4000,5421,0,-29272.81640625
100,0,4000,5426,0,-29398.515625
100,0,4000,5440,0,-29795.630859375
100,0,4000,5441,0,-29849.64453125
100,0,4000,5443,0,-29913.75390625
100,0,4000,5448,0,-29813.1171875
100,0,4000,5476,0,-29936.8046875
100,0,4000,5485,0,-29936.32421875
100,0,4000,5492,0,-29937.830078125
100,0,4000,5496,0,-29972.541015625
100,0,4000,5502,0,-30055.12890625
100,0,4000,5508,0,-29937.76171875
100,0,4000,5513,0,-29865.763671875
100,0,4000,5516,0,-29839.6015625
100,0,4000,5518,0,-29835.013671875
100,0,4000,5533,0,-29644.91015625
100,0,4000,5542,0,-29848.546875
100,0,4000,5550,0,-29957.314453125
100,0,4000,5567,0,-30395.107421875
100,0,4000,5572,0,-30509.056640625
100,0,4000,5574,0,-30548.603515625
100,0,4000,5586,0,-30946.005859375
100,0,4000,5588,0,-31006.357421875
100,0,4000,5594,0,-30983.802734375
100,0,4000,5606,0,-31003.4453125
