train/actor_loss,train/critic_loss,rollout/ep_rew_mean,train/n_updates,time/total_timesteps,time/fps,time/episodes,rollout/ep_len_mean,train/learning_rate,time/time_elapsed
809.7584423828125,11573.347477722167,-507.60495747,121000,121200,150,1212,100.0,0.001,803
810.0927020263672,14986.20701812744,-507.66256761,121400,121600,150,1216,100.0,0.001,806
762.195435180664,17348.012543334957,-507.42343616,121800,122000,150,1220,100.0,0.001,809
765.568616027832,14901.346392211914,-507.29642892,122200,122400,150,1224,100.0,0.001,811
768.5733038330078,9605.629479675294,-507.16918916,122600,122800,150,1228,100.0,0.001,814
760.7310485839844,12670.860984802246,-507.32267347,123000,123200,150,1232,100.0,0.001,816
780.150078125,16725.319514160157,-507.03401087,123400,123600,150,1236,100.0,0.001,819
776.7313653564453,14336.012359924316,-506.93963771,123800,124000,150,1240,100.0,0.001,822
727.9206842041016,14098.18358062744,-506.8223082,124200,124400,150,1244,100.0,0.001,824
760.4563598632812,17252.65557373047,-506.99011556,124600,124800,150,1248,100.0,0.001,827
724.7683181762695,20270.620738220216,-506.80826243,125000,125200,150,1252,100.0,0.001,830
756.2505041503906,15376.047318725588,-506.87455258,125400,125600,150,1256,100.0,0.001,832
722.6708206176758,7397.4218045043945,-506.95911256,125800,126000,150,1260,100.0,0.001,835
750.4843225097658,11262.445661315918,-508.05530763,126200,126400,150,1264,100.0,0.001,838
740.1607330322265,15089.601394653318,-508.11371326,126600,126800,150,1268,100.0,0.001,840
713.5747320556641,10610.44650177002,-508.29785073,127000,127200,150,1272,100.0,0.001,843
718.8620904541016,19396.828006896973,-507.99492995,127400,127600,150,1276,100.0,0.001,846
725.2506805419922,13433.963168945313,-507.57940989,127800,128000,150,1280,100.0,0.001,848
702.0222958374022,12395.957379455569,-507.61260012,128200,128400,150,1284,100.0,0.001,851
706.0507229614258,12400.054502258301,-507.73450266,128600,128800,150,1288,100.0,0.001,854
696.2245291137697,13819.472447509766,-507.81992938,129000,129200,150,1292,100.0,0.001,856
724.3789318847656,12125.242947387695,-507.75403416,129400,129600,150,1296,100.0,0.001,859
707.3964904785156,13184.193838500976,-507.39808208,129800,130000,150,1300,100.0,0.001,862
694.8383810424805,14337.631663513184,-507.65897585,130200,130400,150,1304,100.0,0.001,864
686.1155764770508,13097.230191955568,-507.78647822,130600,130800,150,1308,100.0,0.001,867
694.4594808959961,12765.832557067872,-507.53887296,131000,131200,150,1312,100.0,0.001,869
704.425747680664,11104.554897460936,-507.71338379,131400,131600,150,1316,100.0,0.001,872
688.6792687988283,14119.452846984863,-507.95728232,131800,132000,150,1320,100.0,0.001,875
688.9522387695313,14791.428328552249,-507.80536058,132200,132400,150,1324,100.0,0.001,877
656.4789971923827,13952.170357971192,-507.85588065,132600,132800,150,1328,100.0,0.001,880
660.7834802246092,14090.044143676758,-507.80984876,133000,133200,150,1332,100.0,0.001,883
679.260751953125,11567.483647766114,-508.00513176,133400,133600,150,1336,100.0,0.001,885
656.0355010986327,14077.461096191406,-508.43250703,133800,134000,150,1340,100.0,0.001,888
660.1427844238283,10883.263328399658,-508.15250232,134200,134400,150,1344,100.0,0.001,891
645.6139218139648,15843.084293518066,-508.36221697999997,134600,134800,150,1348,100.0,0.001,893
659.6174688720703,10589.239360656738,-508.45649957,135000,135200,150,1352,100.0,0.001,896
625.4778884887695,12549.407188110352,-508.48107386,135400,135600,150,1356,100.0,0.001,899
642.0824154663086,7638.552938842773,-508.71820349,135800,136000,150,1360,100.0,0.001,901
620.5667886352539,11038.406618652343,-507.60795222,136200,136400,150,1364,100.0,0.001,904
613.6949981689453,11020.485122070313,-507.67675932,136600,136800,150,1368,100.0,0.001,907
640.0609704589842,9908.68152252197,-509.05585638,137000,137200,150,1372,100.0,0.001,909
609.8552877807617,12900.618488769529,-509.52612369999997,137400,137600,150,1376,100.0,0.001,912
634.0270895385743,13473.878604125977,-510.06835872,137800,138000,150,1380,100.0,0.001,914
595.4724047851563,13801.871619262696,-510.24327552,138200,138400,150,1384,100.0,0.001,917
583.4261636352539,12036.474239807128,-510.38326909,138600,138800,150,1388,100.0,0.001,920
598.4949185180664,9669.756948242188,-510.40699936,139000,139200,150,1392,100.0,0.001,922
610.4562579345702,9867.63582397461,-510.23345152,139400,139600,150,1396,100.0,0.001,925
606.4316979980467,10635.359643554688,-510.42331508,139800,140000,150,1400,100.0,0.001,928
593.7397039794922,12017.652662658691,-510.52853179,140200,140400,150,1404,100.0,0.001,930
611.6024209594726,11961.886706848145,-510.60557453,140600,140800,150,1408,100.0,0.001,933
593.2691342163085,12471.056950073242,-510.77029877,141000,141200,150,1412,100.0,0.001,936
594.6981759643554,13723.554239807128,-510.6968426,141400,141600,150,1416,100.0,0.001,938
582.1597100830078,11354.203509521485,-510.68772827,141800,142000,150,1420,100.0,0.001,941
591.0274822998048,15588.463082885744,-510.64867648,142200,142400,150,1424,100.0,0.001,943
584.1960879516603,9553.460005493163,-510.956117,142600,142800,150,1428,100.0,0.001,946
575.5903948974609,10956.852409057616,-510.88358739,143000,143200,150,1432,100.0,0.001,949
585.357658996582,11660.45033782959,-510.74246766,143400,143600,150,1436,100.0,0.001,951
577.5666418457031,10978.145248107909,-510.29942223,143800,144000,150,1440,100.0,0.001,954
584.871739807129,15820.783988647461,-510.47221817999997,144200,144400,150,1444,100.0,0.001,957
561.5293392944336,13659.074546813965,-510.29033642,144600,144800,150,1448,100.0,0.001,959
568.946312866211,11181.860609436035,-510.36914771,145000,145200,150,1452,100.0,0.001,962
562.9341006469726,12760.31656402588,-510.3493183,145400,145600,150,1456,100.0,0.001,965
582.2740884399414,8062.837160186767,-510.22363246,145800,146000,150,1460,100.0,0.001,967
563.6205197143555,10671.89544921875,-510.32814197,146200,146400,150,1464,100.0,0.001,970
542.7361593627929,13615.590986328125,-510.33283304,146600,146800,150,1468,100.0,0.001,973
556.4933221435547,10592.041084594726,-509.04600985,147000,147200,150,1472,100.0,0.001,975
551.1704019165039,12813.563492736816,-509.02512727,147400,147600,150,1476,100.0,0.001,978
545.7769598388672,10831.91837890625,-508.59270955,147800,148000,150,1480,100.0,0.001,981
559.6832174682618,7932.286703796387,-508.58404364,148200,148400,150,1484,100.0,0.001,983
561.3840036010743,12418.080694274902,-508.49820868,148600,148800,150,1488,100.0,0.001,986
559.0068081665039,8048.086693725586,-508.42132836,149000,149200,150,1492,100.0,0.001,989
556.6628280639649,9108.191926269532,-508.48468623,149400,149600,150,1496,100.0,0.001,991
551.2122998046875,11051.402125854493,-508.61213579,149800,150000,150,1500,100.0,0.001,994
556.5348364257811,4844.1182662963865,-508.37087864,150200,150400,150,1504,100.0,0.001,997
559.5024829101561,9893.520649108888,-508.72481706,150600,150800,150,1508,100.0,0.001,999
546.50228515625,8945.428706512452,-509.53217536,151000,151200,150,1512,100.0,0.001,1002
554.5906423950196,10696.77267211914,-512.08730346,151400,151600,150,1516,100.0,0.001,1005
554.0695123291016,8713.530369873048,-513.29166103,151800,152000,150,1520,100.0,0.001,1007
540.7330386352539,10283.941919250488,-513.64601949,152200,152400,150,1524,100.0,0.001,1010
530.15302734375,13707.204696044922,-513.82969019,152600,152800,150,1528,100.0,0.001,1013
521.7268978881835,10983.970720520021,-514.0148599,153000,153200,150,1532,100.0,0.001,1015
523.9239660644531,8511.963363952635,-516.50518789,153400,153600,150,1536,100.0,0.001,1018
518.5457626342774,11996.191737365725,-518.57904945,153800,154000,150,1540,100.0,0.001,1021
557.0047055053711,7780.394803924561,-518.82302708,154200,154400,150,1544,100.0,0.001,1023
539.5094696044922,7017.031447753906,-519.055234,154600,154800,150,1548,100.0,0.001,1026
544.7443359375,11575.506461181641,-519.27230915,155000,155200,150,1552,100.0,0.001,1029
531.3677630615233,8590.394061279298,-519.47787817,155400,155600,150,1556,100.0,0.001,1031
516.3628942871094,11306.35888305664,-519.85479373,155800,156000,150,1560,100.0,0.001,1034
527.508197631836,8263.55103515625,-519.89990802,156200,156400,150,1564,100.0,0.001,1037
535.0284722900392,9527.810007629394,-520.32544277,156600,156800,150,1568,100.0,0.001,1039
537.4759289550781,12960.272375183104,-520.29364413,157000,157200,150,1572,100.0,0.001,1042
521.4187051391601,14448.216856384275,-520.1262452,157400,157600,150,1576,100.0,0.001,1045
511.8228778076172,7714.213400421143,-520.27380519,157800,158000,150,1580,100.0,0.001,1047
531.2271380615233,9204.109014892578,-520.24805502,158200,158400,150,1584,100.0,0.001,1050
521.2757150268554,8984.392894592285,-520.48171345,158600,158800,150,1588,100.0,0.001,1053
532.3529028320313,9296.665509948729,-521.68246936,159000,159200,150,1592,100.0,0.001,1055
519.3997998046875,11342.504368896485,-529.6506705,159400,159600,150,1596,100.0,0.001,1058
522.3441375732422,9718.487588806152,-533.95894066,159800,160000,150,1600,100.0,0.001,1060
505.8073960876465,7038.270161743164,-548.43317143,160200,160400,150,1604,100.0,0.001,1063
505.56099853515633,10268.443159179687,-555.16617875,160600,160800,150,1608,100.0,0.001,1066
500.54768951416014,11754.150668334962,-556.76431018,161000,161200,150,1612,100.0,0.001,1068
510.0611325073242,12198.052461242676,-555.00619251,161400,161600,150,1616,100.0,0.001,1071
499.4600018310547,12933.248492431641,-554.40058046,161800,162000,150,1620,100.0,0.001,1074
493.0157940673828,6827.667597198486,-555.86175674,162200,162400,150,1624,100.0,0.001,1076
502.73161697387695,8686.754421844482,-557.4398931000001,162600,162800,150,1628,100.0,0.001,1079
484.55881561279296,12062.411088867188,-557.76649816,163000,163200,150,1632,100.0,0.001,1082
478.7362512207032,7007.475301818848,-557.38536717,163400,163600,150,1636,100.0,0.001,1084
487.24556121826174,10356.771675109865,-555.93580992,163800,164000,150,1640,100.0,0.001,1087
486.8433508300781,11029.387888793943,-559.90295344,164200,164400,150,1644,100.0,0.001,1090
479.5928106689452,9572.495262756347,-568.1824768399999,164600,164800,150,1648,100.0,0.001,1092
480.9148040771485,11571.844872283935,-570.96787665,165000,165200,150,1652,100.0,0.001,1095
494.4254461669922,12095.267717590332,-571.20578875,165400,165600,150,1656,100.0,0.001,1098
480.21405639648435,13247.093866882324,-573.30131944,165800,166000,150,1660,100.0,0.001,1100
494.7540026855469,10255.217255859376,-573.89208841,166200,166400,150,1664,100.0,0.001,1103
503.6882440185547,9151.950926208496,-573.59521234,166600,166800,150,1668,100.0,0.001,1106
504.20653930664076,8158.413460693359,-573.62769473,167000,167200,150,1672,100.0,0.001,1108
482.56215118408204,7651.362618560791,-573.92709039,167400,167600,150,1676,100.0,0.001,1111
485.7657946777344,11252.971228942872,-574.00653188,167800,168000,150,1680,100.0,0.001,1114
480.497115020752,8036.9744114685045,-574.39931159,168200,168400,150,1684,100.0,0.001,1116
483.27121154785164,12791.24181060791,-574.38345148,168600,168800,150,1688,100.0,0.001,1119
446.78617279052736,7537.090142517091,-573.43158574,169000,169200,150,1692,100.0,0.001,1122
476.26036651611327,8822.798930969238,-567.29936238,169400,169600,150,1696,100.0,0.001,1124
462.5433123779297,5604.7499403381335,-563.26475442,169800,170000,150,1700,100.0,0.001,1127
480.18057891845706,9537.821972961428,-549.33706388,170200,170400,150,1704,100.0,0.001,1130
472.7490966796875,7604.090231170654,-542.42240486,170600,170800,150,1708,100.0,0.001,1132
463.51398025512697,11793.467375488279,-540.17793992,171000,171200,150,1712,100.0,0.001,1135
470.18968292236326,10279.929367218016,-540.80773761,171400,171600,150,1716,100.0,0.001,1138
466.2249084472657,8121.579045257568,-540.70466807,171800,172000,150,1720,100.0,0.001,1140
465.00160034179686,10869.588915863038,-539.70399307,172200,172400,150,1724,100.0,0.001,1143
462.4808560180664,9494.042786254882,-539.19979131,172600,172800,150,1728,100.0,0.001,1146
463.1026129150391,9941.237874298096,-540.67028021,173000,173200,150,1732,100.0,0.001,1148
459.90372314453117,9733.148359680175,-540.09965749,173400,173600,150,1736,100.0,0.001,1151
445.249694519043,7954.893825531006,-539.80435617,173800,174000,150,1740,100.0,0.001,1154
458.5520379638672,12047.785893554688,-536.51196088,174200,174400,150,1744,100.0,0.001,1156
457.1444366455078,13264.80622467041,-528.48768603,174600,174800,150,1748,100.0,0.001,1159
443.6051969909668,8611.646801452636,-526.18334565,175000,175200,150,1752,100.0,0.001,1162
447.50264205932615,10428.365596160891,-526.2522513600001,175400,175600,150,1756,100.0,0.001,1164
439.82545486450203,7037.0246250915525,-523.90987592,175800,176000,150,1760,100.0,0.001,1167
461.3218688964844,11723.240217285156,-523.6497262,176200,176400,150,1764,100.0,0.001,1170
434.5250970458985,5940.13911605835,-523.45210156,176600,176800,150,1768,100.0,0.001,1172
452.759838256836,7708.277169036865,-523.44657169,177000,177200,150,1772,100.0,0.001,1175
438.1862432861328,10452.677683105467,-523.12879747,177400,177600,150,1776,100.0,0.001,1178
456.5481930541992,9560.94701553345,-523.34393391,177800,178000,150,1780,100.0,0.001,1180
451.786431427002,8893.611951904297,-523.39996229,178200,178400,150,1784,100.0,0.001,1183
458.1511206054688,7729.904924468994,-523.24626679,178600,178800,150,1788,100.0,0.001,1186
442.37480712890624,8577.606727905273,-523.55691185,179000,179200,150,1792,100.0,0.001,1188
430.99207809448234,9502.391211090087,-521.97830776,179400,179600,150,1796,100.0,0.001,1191
431.9729934692383,7693.493738098145,-521.59642234,179800,180000,150,1800,100.0,0.001,1194
422.5758447265625,6877.854691772461,-522.10451676,180200,180400,150,1804,100.0,0.001,1196
424.4100764465332,7006.805999755859,-522.4663054,180600,180800,150,1808,100.0,0.001,1199
432.9732649230957,5269.810491485596,-522.84567151,181000,181200,150,1812,100.0,0.001,1202
419.7808168029785,6026.068869476319,-521.5490495,181400,181600,150,1816,100.0,0.001,1204
426.91676803588877,11352.797632751464,-521.57630239,181800,182000,150,1820,100.0,0.001,1207
432.5796710205078,7717.521450805664,-521.25267235,182200,182400,150,1824,100.0,0.001,1210
400.5236622619629,10577.703890075683,-520.19469478,182600,182800,150,1828,100.0,0.001,1212
415.8692202758789,7734.241260375977,-518.43745298,183000,183200,150,1832,100.0,0.001,1215
400.7671871948242,10120.34976196289,-517.36216422,183400,183600,150,1836,100.0,0.001,1218
417.51679443359376,8869.100837554932,-517.72328743,183800,184000,150,1840,100.0,0.001,1220
399.37392669677735,11685.20872009277,-517.23728589,184200,184400,150,1844,100.0,0.001,1223
397.16921127319335,10689.392696533205,-517.37973266,184600,184800,150,1848,100.0,0.001,1226
383.0256355285645,6911.364584197998,-517.38640252,185000,185200,150,1852,100.0,0.001,1228
393.4329995727539,8969.197658691406,-517.58451529,185400,185600,150,1856,100.0,0.001,1231
381.49820907592766,4585.111820831299,-518.94498217,185800,186000,150,1860,100.0,0.001,1234
384.67283294677736,8491.594649353028,-518.96813842,186200,186400,150,1864,100.0,0.001,1236
379.42953231811515,10748.736715545654,-519.6743982,186600,186800,150,1868,100.0,0.001,1239
380.89715179443357,8849.777775421142,-520.38350927,187000,187200,150,1872,100.0,0.001,1242
383.66706970214835,7210.293812332155,-520.74497192,187400,187600,150,1876,100.0,0.001,1244
371.1757093811035,5875.423252716065,-520.7440495,187800,188000,150,1880,100.0,0.001,1247
368.8333572387695,7004.023429412842,-520.99371993,188200,188400,150,1884,100.0,0.001,1250
362.84023483276366,5787.746348114014,-520.98432023,188600,188800,150,1888,100.0,0.001,1252
382.4772802734375,9735.426923522951,-521.21811989,189000,189200,150,1892,100.0,0.001,1255
376.80877014160166,10249.547923583985,-522.77441579,189400,189600,150,1896,100.0,0.001,1258
361.07692291259764,5822.146349182129,-522.79644998,189800,190000,150,1900,100.0,0.001,1260
372.253258895874,5241.017356109619,-521.92589799,190200,190400,150,1904,100.0,0.001,1263
354.2788681030273,7089.439156188965,-521.38039636,190600,190800,150,1908,100.0,0.001,1266
367.9636004638672,6566.623710327149,-521.23631132,191000,191200,150,1912,100.0,0.001,1268
364.8732682800293,8226.767983856202,-521.57059683,191400,191600,150,1916,100.0,0.001,1271
371.81608154296873,9832.852466430664,-521.48769067,191800,192000,150,1920,100.0,0.001,1274
348.1379476165772,12296.02708152771,-521.1971299,192200,192400,150,1924,100.0,0.001,1276
365.30155529022215,5834.777810516357,-521.17380302,192600,192800,150,1928,100.0,0.001,1279
360.22611419677736,9387.49754486084,-521.3771761,193000,193200,150,1932,100.0,0.001,1282
359.93293563842775,8336.879374084472,-521.21624341,193400,193600,150,1936,100.0,0.001,1284
351.265327835083,6377.449114074707,-520.82462478,193800,194000,150,1940,100.0,0.001,1287
369.79450607299805,6865.579931030274,-520.56133385,194200,194400,150,1944,100.0,0.001,1290
346.15068572998047,6664.071365203858,-520.34002217,194600,194800,150,1948,100.0,0.001,1292
356.01772285461425,8294.71871269226,-519.92539281,195000,195200,150,1952,100.0,0.001,1295
362.36425415039065,9529.130439453123,-519.89750551,195400,195600,150,1956,100.0,0.001,1298
352.7684268188477,7224.309115600586,-520.1203724,195800,196000,150,1960,100.0,0.001,1300
356.1152243041992,7305.990620040893,-520.07017312,196200,196400,150,1964,100.0,0.001,1303
354.707038192749,10119.491444091796,-521.35034342,196600,196800,150,1968,100.0,0.001,1306
350.33250579833987,8395.013414001465,-520.89145043,197000,197200,150,1972,100.0,0.001,1308
358.7528825378418,5679.60095626831,-520.95124577,197400,197600,150,1976,100.0,0.001,1311
347.32686233520513,9820.43279373169,-520.93985802,197800,198000,150,1980,100.0,0.001,1314
357.9808992004395,4045.151216125488,-521.5660856,198200,198400,150,1984,100.0,0.001,1316
372.1273776245117,6441.9170365905775,-528.40253216,198600,198800,150,1988,100.0,0.001,1319
342.61009353637695,8938.198377075196,-528.41656023,199000,199200,150,1992,100.0,0.001,1322
347.9546925354004,8356.237259216308,-527.04297449,199400,199600,150,1996,100.0,0.001,1324
332.5551641845703,7462.057491760253,-527.57835294,199800,200000,150,2000,100.0,0.001,1327
350.7355199432373,8493.457850341796,-527.93563705,200200,200400,150,2004,100.0,0.001,1330
333.5442861938476,6895.910894012452,-529.29720863,200600,200800,150,2008,100.0,0.001,1332
351.0449912261963,9007.894101257325,-529.47605797,201000,201200,150,2012,100.0,0.001,1335
346.5307604980469,6420.526873168947,-529.83417256,201400,201600,150,2016,100.0,0.001,1338
335.4522723388672,7860.841795196533,-529.80112494,201800,202000,150,2020,100.0,0.001,1340
342.9945100402832,6884.787111740112,-530.3959828,202200,202400,150,2024,100.0,0.001,1343
343.51342575073244,8390.828753509522,-530.57143421,202600,202800,150,2028,100.0,0.001,1346
325.6462126159668,7043.825103378296,-530.75270916,203000,203200,150,2032,100.0,0.001,1348
339.2837858581543,8630.3080859375,-530.94395884,203400,203600,150,2036,100.0,0.001,1351
337.9874694824219,8383.011141967774,-530.93922222,203800,204000,150,2040,100.0,0.001,1354
350.6900297546386,11230.980308227541,-530.8355099,204200,204400,150,2044,100.0,0.001,1356
339.79096282958983,9332.152164916992,-530.72420568,204600,204800,150,2048,100.0,0.001,1359
341.6701628112793,8329.817990112304,-530.88886118,205000,205200,150,2052,100.0,0.001,1362
356.77027130126953,9340.478942260743,-530.51438142,205400,205600,150,2056,100.0,0.001,1364
340.6053576660156,12213.863505859375,-528.99282288,205800,206000,150,2060,100.0,0.001,1367
327.421950378418,8285.054029846191,-528.72164043,206200,206400,150,2064,100.0,0.001,1370
335.9919331359863,10084.566036682128,-527.09758655,206600,206800,150,2068,100.0,0.001,1373
348.1516802978516,6836.899213104248,-526.96580579,207000,207200,150,2072,100.0,0.001,1375
361.45922622680666,6138.405896148682,-526.79239268,207400,207600,150,2076,100.0,0.001,1378
351.6713288879395,10523.943161010742,-526.61533574,207800,208000,150,2080,100.0,0.001,1381
340.97662796020506,8201.750132141113,-525.86966262,208200,208400,150,2084,100.0,0.001,1383
340.91495895385737,11004.114308166503,-519.50068351,208600,208800,150,2088,100.0,0.001,1386
330.3240364837646,10099.187731323242,-518.9029114,209000,209200,150,2092,100.0,0.001,1389
350.1966830444336,8758.71101272583,-518.91184537,209400,209600,150,2096,100.0,0.001,1391
320.08515197753906,7075.1518682861315,-518.5218015,209800,210000,150,2100,100.0,0.001,1394
334.42502792358397,9152.533230133055,-518.604757,210200,210400,150,2104,100.0,0.001,1397
325.3609948730469,8732.341687927246,-517.62594924,210600,210800,150,2108,100.0,0.001,1399
332.8537355041504,7706.9188606262205,-517.29722427,211000,211200,150,2112,100.0,0.001,1402
337.38202865600584,10081.393446044922,-517.25979161,211400,211600,150,2116,100.0,0.001,1405
332.6455096435547,6956.768275756836,-516.93990449,211800,212000,150,2120,100.0,0.001,1407
343.41706771850585,8543.831442260742,-516.6174246,212200,212400,150,2124,100.0,0.001,1410
333.24325134277336,10566.362313537598,-516.24321998,212600,212800,150,2128,100.0,0.001,1413
334.1311259460449,6814.638356704712,-516.16165427,213000,213200,150,2132,100.0,0.001,1415
351.5655368041992,8833.293819274902,-516.47872015,213400,213600,150,2136,100.0,0.001,1418
337.46420120239264,8894.454829406739,-516.94797983,213800,214000,150,2140,100.0,0.001,1421
330.7020233154297,7978.497557067871,-517.27051609,214200,214400,150,2144,100.0,0.001,1423
341.20919189453133,6205.2801121521,-517.50737123,214600,214800,150,2148,100.0,0.001,1426
330.1964501953125,5705.4481535339355,-517.16588185,215000,215200,150,2152,100.0,0.001,1429
319.2866981506348,6982.208951416014,-517.60199966,215400,215600,150,2156,100.0,0.001,1432
337.66751899719236,10901.74398727417,-517.8861998,215800,216000,150,2160,100.0,0.001,1434
341.4106550598145,7626.651838073731,-518.05307912,216200,216400,150,2164,100.0,0.001,1437
336.488023147583,8636.185579833984,-518.24146607,216600,216800,150,2168,100.0,0.001,1439
324.38525329589845,7130.510478820801,-518.1657693,217000,217200,150,2172,100.0,0.001,1442
327.07328735351564,8900.462829055787,-518.06027226,217400,217600,150,2176,100.0,0.001,1445
337.0426593017578,5015.424643402101,-518.05869539,217800,218000,150,2180,100.0,0.001,1447
316.4155989074707,5764.014267044067,-517.77462211,218200,218400,150,2184,100.0,0.001,1450
322.02033798217775,5090.654787902832,-517.71211664,218600,218800,150,2188,100.0,0.001,1453
324.31835861206054,5372.688943176269,-518.03052867,219000,219200,150,2192,100.0,0.001,1455
339.90511444091794,9562.438908691407,-517.85598565,219400,219600,150,2196,100.0,0.001,1458
328.3750924682617,7799.827185821533,-519.2244028,219800,220000,150,2200,100.0,0.001,1461
317.3091233062744,8660.960841522217,-518.78549127,220200,220400,150,2204,100.0,0.001,1463
316.06941345214835,7240.540865020752,-518.49746055,220600,220800,150,2208,100.0,0.001,1466
319.8512924957276,6367.087808685303,-518.33283232,221000,221200,150,2212,100.0,0.001,1469
309.86446250915526,8166.944054107666,-517.40489175,221400,221600,150,2216,100.0,0.001,1472
314.9259107208252,4934.051110992432,-517.45171995,221800,222000,150,2220,100.0,0.001,1474
301.09068435668945,8283.941663208008,-517.38330203,222200,222400,150,2224,100.0,0.001,1477
317.37741073608396,7881.927565002441,-517.46357988,222600,222800,150,2228,100.0,0.001,1480
329.034733581543,6108.946184921265,-517.4242714,223000,223200,150,2232,100.0,0.001,1482
324.0115998840332,5097.799295654297,-516.75263176,223400,223600,150,2236,100.0,0.001,1485
303.1374694824218,5988.152385559082,-516.12562936,223800,224000,150,2240,100.0,0.001,1488
318.9541622161865,6868.817708892822,-516.09898046,224200,224400,150,2244,100.0,0.001,1490
316.71845321655275,6533.646572723389,-515.90616679,224600,224800,150,2248,100.0,0.001,1493
304.4332518005371,5553.147688903809,-515.78265793,225000,225200,150,2252,100.0,0.001,1496
318.4894696044922,4802.552160186769,-515.23113829,225400,225600,150,2256,100.0,0.001,1498
305.51903579711916,6527.904334716797,-515.03531771,225800,226000,150,2260,100.0,0.001,1501
319.588452911377,6272.098431472778,-514.77978467,226200,226400,150,2264,100.0,0.001,1504
311.43215469360354,7603.438864746094,-514.44069686,226600,226800,150,2268,100.0,0.001,1506
318.8624137878418,8572.991263427735,-514.29885726,227000,227200,150,2272,100.0,0.001,1509
315.58709930419917,5959.754520111084,-514.0851969,227400,227600,150,2276,100.0,0.001,1512
326.858516998291,6195.3427940368665,-514.09653802,227800,228000,150,2280,100.0,0.001,1514
341.57503295898437,5348.962087860107,-513.98667605,228200,228400,150,2284,100.0,0.001,1517
315.89380477905274,8264.760827026366,-513.61756232,228600,228800,150,2288,100.0,0.001,1520
323.17236328125,9436.319439086914,-513.44105615,229000,229200,150,2292,100.0,0.001,1522
327.31320037841795,4469.527609558106,-513.27458249,229400,229600,150,2296,100.0,0.001,1525
318.5476042175293,7004.512901916504,-511.89462287,229800,230000,150,2300,100.0,0.001,1528
309.43435134887693,9485.505901184082,-511.85035624,230200,230400,150,2304,100.0,0.001,1530
309.5432424926758,6408.830740203857,-511.87032956,230600,230800,150,2308,100.0,0.001,1533
313.9267531585693,4681.263126373291,-512.48877507,231000,231200,150,2312,100.0,0.001,1536
318.9776965332032,5452.8237648010245,-512.8974879,231400,231600,150,2316,100.0,0.001,1538
300.6212498474121,5529.559892120361,-513.22053422,231800,232000,150,2320,100.0,0.001,1541
306.0174928283692,7870.386070327759,-513.09550959,232200,232400,150,2324,100.0,0.001,1544
311.15899986267084,7208.682096862793,-513.00849213,232600,232800,150,2328,100.0,0.001,1546
297.1618743896485,9245.505610198974,-513.00468076,233000,233200,150,2332,100.0,0.001,1549
307.3726992797852,3384.626612701416,-513.74916466,233400,233600,150,2336,100.0,0.001,1552
321.3235336303711,6604.800788726807,-514.18991672,233800,234000,150,2340,100.0,0.001,1554
310.0520072174072,12351.380250244141,-514.3841838,234200,234400,150,2344,100.0,0.001,1557
323.75563179016115,7625.305430297852,-515.61404733,234600,234800,150,2348,100.0,0.001,1560
316.0404971313476,7734.813245849609,-515.77614165,235000,235200,150,2352,100.0,0.001,1562
320.67621200561524,6279.056144256592,-515.62896244,235400,235600,150,2356,100.0,0.001,1565
317.61935760498045,6922.801777496338,-515.37668337,235800,236000,150,2360,100.0,0.001,1568
318.4039762878418,6131.096425628663,-515.53452827,236200,236400,150,2364,100.0,0.001,1570
320.1741700744629,5224.446510620117,-515.74839684,236600,236800,150,2368,100.0,0.001,1573
300.23810928344733,7341.331998748779,-515.87180506,237000,237200,150,2372,100.0,0.001,1576
315.02828483581544,7229.5316291809095,-515.91424889,237400,237600,150,2376,100.0,0.001,1578
318.5295889282227,6968.359967041016,-516.13089117,237800,238000,150,2380,100.0,0.001,1581
313.10604988098146,6717.322808532715,-515.96840072,238200,238400,150,2384,100.0,0.001,1584
314.2803195953369,6677.492013702393,-515.851687,238600,238800,150,2388,100.0,0.001,1586
334.94215744018555,5060.073409576416,-515.40312941,239000,239200,150,2392,100.0,0.001,1589
316.0836585998535,6581.0615934753405,-516.27114817,239400,239600,150,2396,100.0,0.001,1592
311.0608213806152,8394.823470993042,-516.28844316,239800,240000,150,2400,100.0,0.001,1595
320.4897476959229,6440.047004089355,-516.37961753,240200,240400,150,2404,100.0,0.001,1597
326.7151499938965,7381.274880981447,-516.29857596,240600,240800,150,2408,100.0,0.001,1600
314.21133010864264,7776.709812927246,-515.77397208,241000,241200,150,2412,100.0,0.001,1603
309.4822624206543,7224.980894165039,-515.5974511,241400,241600,150,2416,100.0,0.001,1605
319.8322898864746,3876.632135620117,-515.20069267,241800,242000,150,2420,100.0,0.001,1608
300.56114898681636,7189.3049336242675,-515.07868995,242200,242400,150,2424,100.0,0.001,1611
313.7806684112549,4918.7369119262685,-515.20413841,242600,242800,150,2428,100.0,0.001,1613
311.79322227478025,5577.7797339630115,-514.70268382,243000,243200,150,2432,100.0,0.001,1616
316.15799591064456,4762.822840652466,-514.14624263,243400,243600,150,2436,100.0,0.001,1619
329.26625045776365,3613.923157501221,-513.95557253,243800,244000,150,2440,100.0,0.001,1621
299.60863693237303,4980.068993377686,-513.32490273,244200,244400,150,2444,100.0,0.001,1624
305.18802734375,7745.1888925170915,-511.70411507,244600,244800,150,2448,100.0,0.001,1627
